timestamp,DecibelSource,PitchSensor
1558045405722,26.703105789748143,405.380859375
1558045405762,23.028643548912072,
1558045405802,24.85881380910375,
1558045405842,29.072277584543222,0.0
1558045405882,27.20814774137226,
1558045405922,26.451491264317223,0.0
1558045405962,31.52451474552102,
1558045406002,30.895520800807393,0.0
1558045406042,30.05368462132447,
1558045406082,30.400961523434948,0.0
1558045406122,22.96605210161537,
1558045406162,30.40839550565216,
1558045406202,35.05471732628048,0.0
1558045406242,43.65057220766325,
1558045406282,38.90608559243827,
1558045406290,,1757.6904296875
1558045406322,41.14833511175596,1757.6904296875
1558045406362,42.754291202777424,1757.6904296875
1558045406402,44.62377832087013,
1558045406462,46.17326252262395,
1558045406502,48.53875889918985,
1558045406508,,185.2978515625
1558045406542,47.811612064031756,185.2978515625
1558045406582,42.080872374595714,185.2978515625
1558045406594,,201.0498046875
1558045406622,43.658237630479995,201.0498046875
1558045406662,40.79025547481561,201.0498046875
1558045406702,43.094116275217246,
1558045406742,49.2450008457152,
1558045406761,,545.5595470610119
1558045406782,49.126380082980965,545.5595470610119
1558045406822,44.24986017593219,545.5595470610119
1558045406863,42.960935248199625,545.5595470610119
1558045406902,43.61258716242467,
1558045406942,44.12229609591017,
1558045406954,,3097.03125
1558045406983,45.52200775483411,3097.03125
1558045407022,46.6504423487934,3097.03125
1558045407062,41.316299763404636,
1558045407103,50.33678181785041,
1558045407142,48.514766801367216,
1558045407154,,154.43480428059894
1558045407182,49.358569241913074,154.43480428059894
1558045407222,52.326021185090156,154.43480428059894
1558045407229,,152.51473563058036
1558045407262,50.489617725451964,152.51473563058036
1558045407302,41.734030622538526,152.51473563058036
1558045407342,32.47923971666394,
1558045407382,28.407898845917718,0.0
1558045407422,28.986064374401366,
1558045407462,44.82542854735213,
1558045407502,44.41317805706014,
1558045407513,,143.29532877604166
1558045407542,43.90499068756877,143.29532877604166
1558045407582,41.881616459552795,143.29532877604166
1558045407593,,137.72943115234375
1558045407622,44.50965860768568,137.72943115234375
1558045407662,47.89189015408391,137.72943115234375
1558045407722,51.32665505315767,
1558045407762,46.9147735699137,
1558045407802,44.01496393816232,
