timestamp,DecibelSource,PitchSensor
1558799761197,17.736077043287978,0.0
1558799761237,21.090841465578407,
1558799761276,35.72435668587286,
1558799761317,41.289662613865644,
1558799761330,,129.82421875
1558799761357,48.332922389707946,129.82421875
1558799761397,48.72850174838595,129.82421875
1558799761436,47.40764261426488,
1558799761477,44.266373114069395,
1558799761488,,3790.15625
1558799761517,39.91286609971801,3790.15625
1558799761557,32.74994188562266,3790.15625
1558799761566,,3780.3271484375
1558799761597,21.045396939037666,3780.3271484375
1558799761637,29.74541503816425,3780.3271484375
1558799761677,25.740920130050068,3780.3271484375
1558799761717,16.926767972521713,
1558799761757,38.69027473917684,
1558799761774,,47.2509765625
1558799761797,37.79531550604714,47.2509765625
1558799761837,41.32452920335843,47.2509765625
1558799761877,44.141367924938635,
1558799761937,46.623353387129114,
1558799761977,48.69496437887996,
1558799761992,,190.830078125
1558799762017,44.99361250295712,190.830078125
1558799762056,38.71538079784331,
1558799762057,,190.830078125
1558799762063,,200.8154296875
1558799762097,34.40809671314105,200.8154296875
1558799762137,31.68272501713298,200.8154296875
1558799762146,,103.603515625
1558799762177,27.436785907670412,103.603515625
1558799762217,18.74032474051426,103.603515625
1558799762257,33.28962108593988,
1558799762297,37.988231857060036,
1558799762337,40.74494368674658,
1558799762345,,99.4482421875
1558799762377,43.96052275952442,99.4482421875
1558799762419,45.41223446929895,99.4482421875
1558799762456,47.327339020227235,
1558799762497,46.538792501685826,
1558799762506,,198.31461588541669
1558799762537,39.781983298139735,198.31461588541669
1558799762577,35.89045729489516,198.31461588541669
1558799762617,31.997080507294307,198.31461588541669
1558799762635,,155.341796875
1558799762657,28.175258979853517,155.341796875
1558799762697,20.63483310512838,155.341796875
1558799762737,11.756386331867766,
1558799762777,10.834218283721416,0.0
1558799762817,11.877126714201145,
1558799762857,10.880767331757234,0.0
1558799762896,10.298501111273172,
1558799762937,12.444897307573981,
1558799762977,14.721325778643518,0.0
1558799763017,20.07298552077434,
1558799763057,23.147122761549966,0.0
1558799763097,26.122704768456963,
1558799763136,25.30734830092452,
1558799763137,,0.0
1558799763177,25.48230334898642,
1558799763236,24.113105503995925,
1558799763277,24.432874402884025,0.0
1558799763317,24.496798101266627,
1558799763357,23.509399007202667,0.0
1558799763396,21.67470632317492,
1558799763436,22.000399696573382,
1558799763437,,0.0
1558799763477,16.821390301322076,
1558799763517,15.181098322076183,
1558799763518,,0.0
1558799763557,11.866732367853473,
1558799763597,13.595199929030297,
1558799763637,13.70913142056618,0.0
1558799763677,13.03820177149225,
1558799763717,14.238764452349459,0.0
1558799763757,12.431072865472467,
1558799763797,12.256322973464833,0.0
1558799763836,12.645042329947495,
1558799763877,12.153784661893658,
1558799763916,13.186850814177395,
1558799763917,,0.0
1558799763956,13.266284136389743,
1558799763996,14.079729175355084,
1558799763997,,0.0
1558799764037,11.74456349926782,
1558799764076,29.750274441432115,
1558799764077,,0.0
1558799764116,29.207325650892884,
1558799764157,31.073029243471613,0.0
1558799764196,9.620615957677835,
1558799764236,31.876890755122602,
1558799764276,54.58094503772755,
1558799764284,,365.361328125
1558799764316,65.79088499656638,
1558799764317,,365.361328125
1558799764356,61.59834583574958,
1558799764357,,365.361328125
1558799764365,,201.10616048177084
1558799764366,,201.10616048177084
1558799764396,56.42040848822222,201.10616048177084
1558799764436,64.42596904829321,201.10616048177084
1558799764444,,162.1240234375
1558799764496,65.93076135090345,162.1240234375
1558799764536,66.43901881707892,162.1240234375
1558799764576,58.14160928091525,162.1240234375
1558799764588,,227.37345377604166
1558799764616,64.64100514405393,227.37345377604166
1558799764656,61.110192847020805,227.37345377604166
1558799764664,,301.46484375
1558799764696,65.97757767736343,301.46484375
1558799764737,65.9643581471415,301.46484375
1558799764777,44.23162560933589,
1558799764817,62.6730033949186,
1558799764831,,260.39286295572913
1558799764857,61.242858813698334,260.39286295572913
1558799764897,51.878103291140256,260.39286295572913
1558799764937,38.946550683407686,260.39286295572913
1558799764976,48.70487100417117,
1558799765016,60.773614513765104,
1558799765026,,414.04947916666663
1558799765056,60.57135201138479,
1558799765057,,414.04947916666663
1558799765096,61.2645013700901,
1558799765097,,414.04947916666663
1558799765105,,423.636474609375
1558799765137,58.404114635017265,423.636474609375
1558799765176,57.391220907080324,
1558799765177,,423.636474609375
1558799765216,42.955449870957224,
1558799765217,,423.636474609375
1558799765224,,445.94685872395837
1558799765256,64.3651304821741,
1558799765257,,445.94685872395837
1558799765296,64.90042843000825,
1558799765297,,445.94685872395837
1558799765308,,245.42903645833334
1558799765336,45.37812983549307,
1558799765337,,245.42903645833334
1558799765376,38.93593723711464,
1558799765377,,245.42903645833334
1558799765416,57.794784273250485,
1558799765456,66.85598193228162,
1558799765465,,236.005859375
1558799765496,62.577309000297774,236.005859375
1558799765537,58.15931282054163,236.005859375
1558799765577,60.406266991008046,236.005859375
1558799765587,,271.9775390625
1558799765617,63.86582464698732,271.9775390625
1558799765656,62.28755042264079,
1558799765657,,271.9775390625
1558799765697,60.326012320298254,
1558799765737,55.2461558958234,
1558799765747,,204.5966796875
1558799765796,58.23573847999772,
1558799765797,,204.5966796875
1558799765836,56.0798836389995,
1558799765839,,204.5966796875
1558799765876,50.98041433874968,204.5966796875
1558799765887,,180.6986054920015
1558799765916,59.37988372494524,180.6986054920015
1558799765956,54.299838597507126,
1558799765957,,180.6986054920015
1558799765965,,168.71337890625
1558799765996,63.535504209852895,168.71337890625
1558799766036,58.10821995738265,
1558799766037,,168.71337890625
1558799766048,,173.32958984375
1558799766076,34.45540440082477,173.32958984375
1558799766116,38.953449310178556,
1558799766117,,173.32958984375
1558799766127,,169.140625
1558799766156,51.39682840699643,
1558799766157,,169.140625
1558799766196,60.40603444380622,
1558799766197,,169.140625
1558799766236,55.92918965272692,
1558799766237,,169.140625
1558799766277,56.57695529873182,
1558799766317,53.008155110203454,
1558799766326,,334.9365234375
1558799766357,55.41412232122318,334.9365234375
1558799766397,49.00646045475712,334.9365234375
1558799766407,,185.48095703125
1558799766437,43.20061373499135,185.48095703125
1558799766477,25.469253006002496,185.48095703125
1558799766516,44.33947897001751,
1558799766517,,185.48095703125
1558799766524,,182.3291015625
1558799766556,61.44850114384543,
1558799766557,,182.3291015625
1558799766596,55.94282786276274,182.3291015625
1558799766608,,223.47787475585938
1558799766636,52.28311124816188,
1558799766637,,223.47787475585938
1558799766676,40.006380796320606,223.47787475585938
1558799766687,,224.25878702799477
1558799766716,55.794419726135125,224.25878702799477
1558799766757,49.85643719357455,224.25878702799477
1558799766796,47.365151406379525,
1558799766836,55.75896144197287,
1558799766876,56.39428746217917,
1558799766884,,182.2125922309028
1558799766916,48.61285587272518,182.2125922309028
1558799766956,46.01750039992116,182.2125922309028
1558799766971,,179.89488389756946
1558799766997,55.18568172628248,179.89488389756946
1558799767056,57.140061313137195,
1558799767057,,179.89488389756946
1558799767068,,172.31770833333331
1558799767096,56.79885856191261,172.31770833333331
1558799767136,54.42784644746675,172.31770833333331
1558799767176,67.58086340083028,
1558799767177,,172.31770833333331
1558799767185,,182.9462890625
1558799767216,49.066604561001775,182.9462890625
1558799767257,57.451850363384686,182.9462890625
1558799767296,51.71907711312903,
1558799767336,50.228954768770194,
1558799767346,,353.7353515625
1558799767376,50.17520563593891,353.7353515625
1558799767417,50.99268495656802,353.7353515625
1558799767427,,183.60948350694446
1558799767457,51.237071843643555,183.60948350694446
1558799767496,52.478346340514065,183.60948350694446
1558799767536,65.96431890207354,183.60948350694446
1558799767544,,181.5869140625
1558799767576,58.78105793672492,181.5869140625
1558799767617,49.35890448409074,181.5869140625
1558799767657,55.66072187721577,
