timestamp,DecibelSource,PitchSensor
1563288482485,39.65603754971569,
1563288482525,39.85487293884156,
1563288482529,,252.7017550998264
1563288482565,35.1644033155359,252.7017550998264
1563288482605,35.63116746905257,
1563288482606,,252.7017550998264
1563288482645,37.38995884019151,252.7017550998264
1563288482649,,288.9991106305804
1563288482685,44.38377243205157,288.9991106305804
1563288482725,44.148590399236376,288.9991106305804
1563288482765,37.1201054633682,
1563288482805,39.28346174185399,
1563288482811,,419.1162109375
1563288482846,34.90680380621851,419.1162109375
1563288482885,26.6773876697194,
1563288482886,,419.1162109375
1563288482925,43.96162643154341,419.1162109375
1563288482933,,235.87863498263889
1563288482966,47.27486854776856,235.87863498263889
1563288483006,41.05766599815556,235.87863498263889
1563288483046,44.434937939437695,
1563288483086,46.099675876806145,
1563288483101,,141.34602864583331
1563288483126,38.56628105013018,141.34602864583331
1563288483165,42.73704148428357,141.34602864583331
1563288483206,43.74379254771577,141.34602864583331
1563288483246,39.03900792847118,
1563288483285,45.81790125334144,
1563288483296,,530.3189057849703
1563288483325,48.39249040042803,530.3189057849703
1563288483365,48.03692415515484,
1563288483366,,530.3189057849703
1563288483376,,438.3056640625
1563288483377,,438.3056640625
1563288483405,43.7505332789479,
1563288483406,,438.3056640625
1563288483445,38.351872439078456,
1563288483446,,438.3056640625
1563288483485,37.42672148608909,
1563288483486,,438.3056640625
1563288483525,36.302582704044966,
1563288483566,35.8345723780393,
1563288483575,,499.2613525390625
1563288483606,46.09056431457758,499.2613525390625
1563288483646,50.28621001341553,499.2613525390625
1563288483686,46.91690354222423,
1563288483725,39.964370864100395,
1563288483767,40.84390586195687,
1563288483774,,460.5413818359375
1563288483805,41.66956160193947,
1563288483806,,460.5413818359375
1563288483846,42.50241084133008,460.5413818359375
1563288483886,45.63924722669009,
1563288483925,50.066546404237144,
1563288483935,,446.57858712332586
1563288483967,50.639394230315915,446.57858712332586
1563288484006,50.22919774991723,446.57858712332586
1563288484046,47.74917331907264,
1563288484047,,446.57858712332586
1563288484061,,452.5985281808036
1563288484085,47.477146807845955,
1563288484086,,452.5985281808036
1563288484126,45.130303883048256,452.5985281808036
1563288484134,,421.39946831597223
1563288484165,35.05034711264787,421.39946831597223
1563288484206,48.6013448671413,421.39946831597223
1563288484214,,545.109661768353
1563288484247,50.188978891118,545.109661768353
1563288484288,50.04025315259877,545.109661768353
1563288484327,50.5675615211127,545.109661768353
1563288484367,49.22092018562957,
1563288484406,43.40698513076128,
1563288484417,,105.1146240234375
1563288484446,33.89080459075034,105.1146240234375
1563288484486,37.92972409385946,105.1146240234375
1563288484526,44.37868820926237,
1563288484567,50.14196514253637,
1563288484587,,116.3519287109375
1563288484606,49.466776871764054,116.3519287109375
1563288484647,51.694619032700174,116.3519287109375
1563288484686,47.769705274462744,116.3519287109375
1563288484726,34.52718119585124,
1563288484766,36.560208028582835,
1563288484776,,1430.3955078125
1563288484806,50.25718256596582,1430.3955078125
1563288484847,45.32462820890861,
1563288484848,,1430.3955078125
1563288484886,46.55744287182449,
1563288484927,43.70691350370133,
1563288484967,45.968362663184415,
1563288484980,,141.74689398871524
1563288485006,48.86608283520968,141.74689398871524
1563288485046,49.49701720602324,141.74689398871524
1563288485068,,141.85010092599055
1563288485086,43.73036555383818,141.85010092599055
1563288485125,40.55243638075108,
1563288485126,,141.85010092599055
1563288485142,,137.0208740234375
1563288485166,36.96436631193341,
1563288485167,,137.0208740234375
1563288485205,43.95095390342134,
1563288485206,,137.0208740234375
