timestamp,DecibelSource,PitchSensor
1563273341761,45.98575752296916,1778.9892578125
1563273341802,49.807226862977416,
1563273341841,37.12171163733354,
1563273341844,,154.71032133556548
1563273341881,37.8679876856027,154.71032133556548
1563273341920,40.404929719733985,
1563273341921,,154.71032133556548
1563273341961,42.458400306211715,154.71032133556548
1563273341967,,148.48624674479166
1563273342001,46.38746348105771,148.48624674479166
1563273342041,41.944287223730434,148.48624674479166
1563273342047,,146.5919199141245
1563273342081,54.35783527724763,146.5919199141245
1563273342120,53.126306281160815,
1563273342121,,146.5919199141245
1563273342125,,151.75264485677081
1563273342161,42.95910433196865,151.75264485677081
1563273342201,43.82505987520305,151.75264485677081
1563273342244,48.15246450879759,151.75264485677081
1563273342256,,149.013671875
1563273342282,42.96979849967579,149.013671875
1563273342322,46.57653368216999,149.013671875
1563273342363,59.822603863132635,
1563273342403,65.51017290505754,
1563273342414,,147.20194462367465
1563273342442,62.73951483123461,147.20194462367465
1563273342482,52.28695003082877,147.20194462367465
1563273342521,44.86298290609323,
1563273342522,,147.20194462367465
1563273342534,,140.6126491001674
1563273342563,50.88737375821887,140.6126491001674
1563273342602,54.55837736271956,140.6126491001674
1563273342642,54.25992240225308,
1563273342683,54.30511570807041,
1563273342689,,477.3443603515625
1563273342721,54.67546651385988,
1563273342722,,477.3443603515625
1563273342762,53.78695653939485,477.3443603515625
1563273342802,51.172583258656786,477.3443603515625
1563273342815,,513.1576102120536
1563273342842,46.31004571301546,513.1576102120536
1563273342883,35.11903889676412,513.1576102120536
1563273342895,,483.9501953125
1563273342922,66.42917490738343,483.9501953125
1563273342963,74.46749312066557,483.9501953125
1563273343003,68.11614161398522,
1563273343042,64.3537597662092,
1563273343081,56.85802390616281,
1563273343093,,427.4013671875
1563273343122,62.39715574324828,427.4013671875
1563273343163,54.60605657436037,427.4013671875
1563273343174,,485.3564453125
1563273343202,64.7591199855573,485.3564453125
1563273343241,67.45023472020655,
1563273343242,,485.3564453125
1563273343253,,251.23583984375
1563273343283,55.075399787335215,251.23583984375
1563273343323,60.621145849732294,251.23583984375
1563273343332,,211.75927734375
1563273343362,66.31973438373461,211.75927734375
1563273343402,64.77891478163075,211.75927734375
1563273343442,61.28708442443323,211.75927734375
1563273343449,,176.40407017299106
1563273343483,70.38203055459596,176.40407017299106
1563273343523,59.47085262674612,
1563273343524,,176.40407017299106
1563273343534,,100.98486328125
1563273343561,55.796548460722335,
1563273343562,,100.98486328125
1563273343601,48.90111388858195,100.98486328125
1563273343641,49.50017832309299,
1563273343681,50.97443190260915,
1563273343722,56.10412930974733,
1563273343732,,175.03429594494045
1563273343762,57.40032005188134,175.03429594494045
1563273343802,54.03865735013689,175.03429594494045
1563273343814,,177.243408203125
1563273343841,50.5781866855396,
1563273343842,,177.243408203125
1563273343884,62.05919452233761,177.243408203125
1563273343895,,128.76424153645831
1563273343921,63.30920324293232,
1563273343922,,128.76424153645831
1563273343961,67.78196983607913,
1563273343962,,128.76424153645831
1563273344001,66.59462069202465,
1563273344002,,128.76424153645831
1563273344041,65.52609358155729,
1563273344083,66.44469286176934,
1563273344098,,206.62913004557294
1563273344099,,206.62913004557294
1563273344121,69.11897189015357,206.62913004557294
1563273344162,68.45023149132057,206.62913004557294
1563273344175,,169.9775752314815
1563273344201,66.82220630071991,
1563273344202,,169.9775752314815
1563273344241,77.50711385536833,
1563273344242,,169.9775752314815
1563273344281,71.93788689835608,
1563273344282,,169.9775752314815
1563273344321,65.62175184766107,
1563273344362,69.71847924056516,
1563273344383,,568.15185546875
1563273344401,63.519002457203484,
1563273344402,,568.15185546875
1563273344441,57.616916620070256,
1563273344442,,568.15185546875
1563273344481,56.36918569106445,
1563273344523,41.52722096234691,
1563273344562,61.660144900734906,
1563273344575,,773.7109375
1563273344602,71.53771817973313,773.7109375
1563273344641,65.27125795314515,
1563273344642,,773.7109375
1563273344686,47.79306121050113,
1563273344722,52.35121809762359,
1563273344743,,182.06089806935142
1563273344744,,182.06089806935142
1563273344761,53.885232302178345,182.06089806935142
1563273344801,54.22012464574435,182.06089806935142
1563273344841,51.349989403997895,
1563273344842,,182.06089806935142
1563273344852,,266.4453938802083
1563273344882,42.46534741466931,266.4453938802083
1563273344922,33.28986584752679,266.4453938802083
1563273344932,,268.24178059895837
1563273344961,30.680240138233295,268.24178059895837
1563273345003,39.64169561859731,268.24178059895837
1563273345014,,248.342041015625
1563273345041,54.994929014216,
1563273345042,,248.342041015625
1563273345082,71.46363519269518,248.342041015625
1563273345122,72.32795058227376,248.342041015625
1563273345131,,148.18504696800596
1563273345161,69.75477468826662,148.18504696800596
1563273345203,60.406824739805174,148.18504696800596
1563273345223,,153.23634233424272
1563273345241,67.78420510474682,153.23634233424272
1563273345281,75.51662418399621,
1563273345282,,153.23634233424272
1563273345290,,135.9383980887277
1563273345321,73.44144732888289,135.9383980887277
1563273345361,67.0602431704898,
1563273345362,,135.9383980887277
1563273345407,65.75166438406539,135.9383980887277
1563273345414,,183.0322265625
1563273345441,67.90474273354369,183.0322265625
1563273345482,66.39749809380356,
1563273345483,,183.0322265625
1563273345499,,153.14791531032984
1563273345521,47.79065588272541,153.14791531032984
1563273345562,45.5190441858298,153.14791531032984
1563273345575,,171.72779628208707
1563273345602,57.638159537284686,171.72779628208707
1563273345642,54.24845866006051,171.72779628208707
1563273345682,40.90923559209955,171.72779628208707
1563273345691,,240.29650006975447
1563273345721,59.274708161992734,240.29650006975447
1563273345762,61.416183920950324,240.29650006975447
1563273345803,67.42313949369922,
1563273345843,58.3470994306725,
1563273345855,,111.05126953125
1563273345884,55.41458768871175,
1563273345885,,111.05126953125
1563273345922,56.207804165379756,111.05126953125
1563273345935,,148.13854399181548
1563273345961,62.959444404726945,148.13854399181548
1563273346004,62.980403451103825,
1563273346005,,148.13854399181548
1563273346043,57.86456050249712,148.13854399181548
1563273346055,,189.20682392423114
1563273346081,52.773068043377265,189.20682392423114
1563273346122,54.352867435629335,189.20682392423114
1563273346136,,176.58327404203868
1563273346162,59.566292746228456,176.58327404203868
1563273346203,51.990597124782944,176.58327404203868
1563273346221,,173.50269317626953
1563273346241,54.878136896101786,
1563273346242,,173.50269317626953
1563273346282,58.56654615921236,173.50269317626953
1563273346322,67.17558110315451,173.50269317626953
1563273346341,,216.25030517578125
1563273346361,68.46833773658565,
1563273346362,,216.25030517578125
1563273346404,60.193488206830565,216.25030517578125
1563273346442,64.42700875094428,
1563273346481,64.7910559804226,
1563273346491,,147.6682632688492
1563273346523,64.50726929865057,
1563273346524,,147.6682632688492
1563273346562,56.90125589131658,147.6682632688492
1563273346602,45.37197587627958,147.6682632688492
1563273346613,,181.73760954034393
1563273346641,47.47091878422425,181.73760954034393
1563273346683,60.91353524297057,181.73760954034393
1563273346699,,155.68005487351192
1563273346722,55.55835772627766,155.68005487351192
1563273346761,60.75620953310904,155.68005487351192
1563273346770,,152.65180129952233
1563273346802,56.84787379000778,
1563273346803,,152.65180129952233
1563273346841,55.093020735165446,
1563273346842,,152.65180129952233
1563273346881,64.48730206741372,
1563273346882,,152.65180129952233
1563273346901,,156.69076392764137
1563273346902,,156.69076392764137
1563273346922,63.21715274355167,156.69076392764137
1563273346961,60.91157138032867,156.69076392764137
1563273346971,,166.0955374581473
1563273347001,72.363786818145,
1563273347002,,166.0955374581473
1563273347041,70.37153995788907,166.0955374581473
1563273347048,,159.55891927083331
1563273347081,60.193148741330035,
1563273347082,,159.55891927083331
1563273347124,51.50437038410122,
1563273347125,,159.55891927083331
1563273347161,59.97191456812968,159.55891927083331
1563273347175,,174.1543728298611
1563273347203,45.597547963236934,
1563273347204,,174.1543728298611
1563273347242,35.52541719151003,
1563273347243,,174.1543728298611
1563273347282,57.80208423144071,
1563273347322,61.86381305123594,
1563273347328,,484.4970703125
1563273347362,59.91484828278173,
1563273347363,,484.4970703125
1563273347401,57.08819321186414,
1563273347402,,484.4970703125
1563273347443,63.061026453964,484.4970703125
1563273347481,69.86231999220168,
1563273347521,70.27990871233956,
1563273347533,,575.927734375
1563273347562,68.70503138489505,575.927734375
1563273347601,58.38451877725013,
1563273347602,,575.927734375
1563273347641,52.99733841220515,
1563273347681,56.49568574162502,
1563273347723,58.520332476973245,
1563273347740,,120.648681640625
1563273347761,42.904454929877176,120.648681640625
1563273347803,55.0008871958864,120.648681640625
1563273347814,,134.41656203497024
1563273347842,58.127537803540825,134.41656203497024
1563273347881,58.87266838648344,134.41656203497024
1563273347922,57.723670344428,
1563273347962,51.107868954860336,
1563273348001,39.01001331512838,
1563273348009,,477.1490478515625
1563273348044,64.06714084500035,477.1490478515625
1563273348081,68.56627119235097,
1563273348082,,477.1490478515625
1563273348094,,500.4004342215402
1563273348121,59.754211496687965,
1563273348122,,500.4004342215402
1563273348162,37.164294843360906,
1563273348163,,500.4004342215402
1563273348201,65.34908470847267,
1563273348243,67.96858891661519,
1563273348282,70.72259780366608,
1563273348297,,268.00762648809524
1563273348322,64.34513246168764,
1563273348323,,268.00762648809524
1563273348362,59.946049937333434,268.00762648809524
1563273348372,,272.086433531746
1563273348401,62.20742449904967,272.086433531746
1563273348442,71.28487098819298,272.086433531746
1563273348452,,262.016845703125
1563273348481,72.82103472632456,
1563273348482,,262.016845703125
1563273348524,69.46015193659073,262.016845703125
1563273348562,65.21578757259606,
1563273348563,,262.016845703125
1563273348602,65.51234321889994,
1563273348642,69.82568161480337,
1563273348655,,515.493408203125
1563273348682,68.699625088961,515.493408203125
1563273348721,61.56852238542225,
1563273348722,,515.493408203125
1563273348727,,507.0458984375
1563273348762,57.06132477099391,507.0458984375
1563273348802,51.83595059322948,507.0458984375
1563273348841,51.545590473817796,
1563273348882,47.74835359745084,
1563273348922,38.849060590018986,
1563273348940,,152.95003255208331
1563273348962,59.118580051559285,152.95003255208331
1563273349001,74.90701069679064,
1563273349002,,152.95003255208331
1563273349043,66.2233936237388,
1563273349081,64.67449449074023,
1563273349089,,547.0654296875
1563273349121,62.8843828807745,
1563273349122,,547.0654296875
1563273349164,65.35381427675938,547.0654296875
1563273349201,61.52740597042623,547.0654296875
1563273349242,57.63067026261011,
1563273349281,66.96757479333257,
1563273349288,,505.0927734375
1563273349321,71.19887897841552,505.0927734375
1563273349362,67.46271529958128,
1563273349363,,505.0927734375
1563273349401,69.42338151614395,
1563273349442,67.31802161027824,
1563273349482,58.93914038644893,
1563273349497,,160.98873901367188
1563273349522,60.82130507996751,
1563273349523,,160.98873901367188
1563273349565,71.59149253076612,160.98873901367188
1563273349579,,170.98958333333331
1563273349602,67.82663413738275,170.98958333333331
1563273349641,66.46987926011546,170.98958333333331
1563273349653,,215.76432291666669
1563273349681,66.54792145794718,215.76432291666669
1563273349722,68.40416754192786,215.76432291666669
1563273349761,66.03460072128084,
1563273349762,,215.76432291666669
1563273349802,59.540077116727126,
1563273349842,56.702891750431775,
1563273349855,,155.00070529513889
1563273349856,,155.00070529513889
1563273349881,43.84754107350959,155.00070529513889
1563273349921,41.69558748579558,
1563273349922,,155.00070529513889
1563273349964,37.254330398120146,
1563273350001,33.287300350776455,
1563273350044,35.87046993613649,
1563273350059,,210.84261067708331
1563273350082,35.31943911126439,210.84261067708331
1563273350121,35.53241542517115,
1563273350122,,210.84261067708331
1563273350135,,189.77130126953125
1563273350161,35.07581143304117,
1563273350162,,189.77130126953125
1563273350202,41.234689018201806,189.77130126953125
1563273350242,70.60527267707468,
1563273350282,70.52291354885571,
1563273350321,52.442377959709816,
1563273350334,,587.7880859375
1563273350362,52.001427997891255,
1563273350363,,587.7880859375
1563273350402,69.57965989512381,587.7880859375
1563273350442,66.49036783278892,
1563273350482,71.07357575333658,
1563273350491,,544.7998046875
