relative_time,DecibelSource,PitchSensor
0,31.463253344894476,200.35498046875
40,30.138391223801463,200.35498046875
49,,147.81223842075894
80,37.85406069821731,
81,,147.81223842075894
120,33.47655679398413,147.81223842075894
131,,220.96353197854663
160,43.15017326180051,220.96353197854663
200,40.661819882101796,220.96353197854663
260,29.387818216141966,220.96353197854663
271,,161.60970052083331
300,49.822743836019484,161.60970052083331
340,48.82405680358059,161.60970052083331
351,,135.71563720703125
380,45.683121635083204,135.71563720703125
420,44.60027817702791,135.71563720703125
439,,174.43373907180057
460,31.58463796808548,174.43373907180057
500,33.28847556771221,174.43373907180057
540,43.241691094406704,174.43373907180057
556,,165.11396135602678
580,40.130087900270325,165.11396135602678
620,40.51505200390626,
621,,165.11396135602678
638,,167.09452311197916
660,43.6625035800524,167.09452311197916
700,43.81507523388318,167.09452311197916
720,,246.62955729166666
740,43.246995480463085,246.62955729166666
780,44.803931377935704,246.62955729166666
799,,191.03190104166669
820,45.18891704854562,
821,,191.03190104166669
860,36.00296091579859,191.03190104166669
900,40.69870002949105,191.03190104166669
923,,174.86063639322916
940,45.54139951886369,174.86063639322916
980,44.577648849922596,174.86063639322916
999,,195.16811697823658
1020,34.817996107645,195.16811697823658
1060,42.30025497455002,195.16811697823658
1080,,243.11355590820312
1081,,243.11355590820312
1100,40.538023003062975,243.11355590820312
1140,45.03644328035085,243.11355590820312
1180,46.18499162377449,243.11355590820312
1220,43.971104414728195,
1260,45.36978480275285,
1267,,184.3154093424479
1268,,184.3154093424479
1300,41.71424494193231,184.3154093424479
1340,38.654742216261326,184.3154093424479
1380,40.74790531890392,
1420,35.414551950217465,
1433,,66.94080171130952
1460,37.24010298846872,66.94080171130952
1520,38.43772640125597,66.94080171130952
1560,33.13314754002792,66.94080171130952
1600,31.12845977499652,
1640,35.14998426554969,0.0
1680,46.04722241117876,
1720,46.09589216791306,
1731,,174.14872103897983
1760,44.23387932891008,174.14872103897983
1800,43.750368124789325,174.14872103897983
1840,48.23022630544649,174.14872103897983
1880,47.26524181688147,
1920,43.85199061324982,
1927,,201.07107979910714
1960,37.924910814639276,201.07107979910714
2000,26.011313976566953,201.07107979910714
2007,,215.64222063337053
2040,17.491261264504207,215.64222063337053
2080,30.764384707108192,215.64222063337053
2120,38.00102749928572,
2160,28.56192283954818,
2200,33.21885066847538,
2212,,71.21403285435268
2240,30.8587326535765,71.21403285435268
2280,24.686398675795335,71.21403285435268
2320,38.358882289930534,
2360,43.59908975399273,
2369,,120.74259440104167
2400,34.898886702125814,120.74259440104167
2440,25.07127453028882,120.74259440104167
2480,38.93813046001097,120.74259440104167
2489,,133.30980088975696
2520,28.64805643887155,133.30980088975696
2560,38.204297088530296,133.30980088975696
2600,40.41545119737262,
2640,27.24149187999393,
2649,,140.21595594618054
2680,45.01861950697034,140.21595594618054
2720,53.674509811886125,140.21595594618054
2729,,114.52771868024553
2760,52.391915052983514,114.52771868024553
2820,49.18335943776085,114.52771868024553
2860,47.03607702397288,114.52771868024553
