relative_time,DecibelSource,PitchSensor
0,33.119446531464924,
40,28.733594908973828,
42,,419.1162109375
80,33.64037875905649,419.1162109375
120,45.19591072639277,419.1162109375
124,,281.7618408203125
160,46.32261322029557,281.7618408203125
200,38.5805926832195,281.7618408203125
240,42.709851497524625,281.7618408203125
245,,249.06925455729169
280,39.77659329717849,249.06925455729169
320,30.642522797172376,249.06925455729169
327,,257.28515625
360,24.077780972667195,
361,,257.28515625
400,32.53829574843238,257.28515625
441,38.96836042350558,
481,37.03368204813822,
521,31.61308231268691,
532,,130.50484212239584
533,,130.50484212239584
561,43.32960762546088,130.50484212239584
601,48.09166638054265,130.50484212239584
611,,130.8666480654762
641,39.43403457712305,130.8666480654762
681,30.53216118623145,130.8666480654762
694,,112.87057059151786
721,38.327008328576476,112.87057059151786
761,43.357160539604294,112.87057059151786
803,53.252605156527004,
804,,112.87057059151786
816,,82.33294774615575
841,62.64908168796946,82.33294774615575
882,55.587052019507894,82.33294774615575
921,44.65599730368491,
961,47.846763318349446,
979,,137.24458078858711
1001,47.058073349414535,137.24458078858711
1041,40.54403409421834,137.24458078858711
1081,36.38958987635628,137.24458078858711
1092,,129.91377960689485
1120,31.547826849649006,
1121,,129.91377960689485
1160,31.737698132106658,
1161,,129.91377960689485
1201,44.66559704046876,
1241,42.56217494697339,
1252,,142.31883021763394
1281,33.29596522606968,142.31883021763394
1321,36.736888931512325,142.31883021763394
1361,32.45296910607622,
1362,,142.31883021763394
1378,,112.212158203125
1403,32.60436068816108,112.212158203125
1441,44.5525800942647,112.212158203125
1483,35.48892875875619,
1521,26.3874613316288,
1526,,449.619140625
1561,36.619221470177564,449.619140625
1601,47.48009399507864,449.619140625
1609,,288.974365234375
1641,52.81386415702413,288.974365234375
1682,53.40679755227809,288.974365234375
1722,38.42524476734273,288.974365234375
1733,,184.1259765625
1761,36.89173907181289,184.1259765625
1802,38.6200968329817,
1803,,184.1259765625
1841,37.508897260275596,
1882,33.338482047284096,
1894,,167.642822265625
1922,40.80515090224252,
1923,,167.642822265625
1961,42.49499447613883,
1962,,167.642822265625
2001,32.67316229643292,167.642822265625
2013,,149.77810329861111
2041,30.170830496498795,149.77810329861111
2081,45.37939494516642,
2082,,149.77810329861111
2094,,75.3662109375
2121,53.13846836790869,75.3662109375
2160,48.1789831088058,
2161,,75.3662109375
2201,40.503408187309475,
2241,57.49618334014082,
2281,58.13700172086352,
2290,,481.0595703125
2321,53.795461367669645,481.0595703125
2361,43.96165856850705,481.0595703125
2374,,469.59991455078125
2400,38.998933016796805,
2401,,469.59991455078125
2441,34.96375033417159,469.59991455078125
2448,,292.77000790550596
2481,33.94023401684338,292.77000790550596
2521,35.4001604373441,292.77000790550596
2561,35.86145133877374,292.77000790550596
2570,,148.88078962053572
2601,38.460143386662835,
2603,,148.88078962053572
2641,37.73511892273566,148.88078962053572
2649,,163.59944661458331
2681,41.366793403978235,163.59944661458331
2721,32.90567714518523,163.59944661458331
2761,27.985676579916262,
2801,37.74969404534687,
2840,35.423268883988214,
2848,,265.9709743923611
2880,31.440004240579245,
2881,,265.9709743923611
2921,41.64022976058994,
2922,,265.9709743923611
2961,43.68134225433093,
3001,42.915719420472875,
3011,,150.887109375
3041,34.55912394723618,150.887109375
3081,30.651711672812798,150.887109375
3121,35.534733046150144,
3122,,150.887109375
3130,,140.57649739583331
3161,24.958502083682244,140.57649739583331
3201,26.93534532432396,140.57649739583331
3241,40.635179368186485,
3281,37.09453993964429,
3294,,162.37967354910714
3295,,162.37967354910714
3321,29.147570893744263,
3322,,162.37967354910714
