relative_time,DecibelSource,PitchSensor
0,29.52738094783193,268.5400390625
2,,230.9423828125
40,27.660100580824576,230.9423828125
80,25.288263694727668,230.9423828125
120,20.85925739069275,
160,22.952715610045594,0.0
200,26.111522815356288,
240,39.50543891130344,
280,35.67894665667983,
287,,168.96630859375
320,34.919236161800654,168.96630859375
360,32.23150713577206,168.96630859375
364,,99.51267787388393
401,32.54845414002614,99.51267787388393
440,32.08483860196086,
441,,99.51267787388393
481,30.837365674391318,
521,28.812714100224195,
560,34.73079785917714,
561,,0.0
601,36.91780464549864,
641,41.73374445707506,
649,,462.5710100446429
680,39.266911561290215,
681,,462.5710100446429
722,36.07295967978028,462.5710100446429
761,37.824709990894114,
801,37.32342328607784,
841,36.51582852636514,
854,,343.0461774553571
881,36.10344455443506,343.0461774553571
923,35.48959653459025,343.0461774553571
937,,232.177734375
938,,232.177734375
960,33.920454836591176,
961,,232.177734375
1001,35.92018556948968,
1002,,232.177734375
1012,,230.3955078125
1042,35.75057916400314,230.3955078125
1081,34.346032075698226,230.3955078125
1121,32.00734049726849,230.3955078125
1161,31.7966233854127,
1201,31.01443309707154,
1202,,0.0
1247,32.15511224006021,
1281,33.49534225253018,
1291,,106.63834635416667
1292,,106.63834635416667
1321,33.87371159233912,106.63834635416667
1362,36.40839488702481,106.63834635416667
1401,39.30541500974656,106.63834635416667
1442,39.396779793135785,
1481,36.1187142332572,
1499,,114.900634765625
1521,37.391309357488275,114.900634765625
1562,39.30984126771949,
1563,,114.900634765625
1572,,91.20134626116072
1601,57.734980887437956,
1602,,91.20134626116072
1643,54.34430320037758,91.20134626116072
1681,40.8828567134707,91.20134626116072
1721,49.61135503884323,
1761,46.84200789127584,
1780,,71.88899448939732
1781,,71.88899448939732
1801,37.11009626023339,71.88899448939732
1842,26.21352354707589,71.88899448939732
1881,33.42739713748591,
1921,32.604094413891836,
1962,22.450522001113935,
1971,,93.8948974609375
2001,39.81155289852409,93.8948974609375
2043,37.868083820276304,
2044,,93.8948974609375
2081,28.87038092229419,
2120,25.244925300207658,
2131,,61.909615652901785
2161,42.54049214388499,61.909615652901785
2202,24.93672977074364,61.909615652901785
2241,44.65543837234208,
2281,37.8369219380048,
2321,28.919064408878462,
2336,,21.916097005208336
2362,49.30438499585719,21.916097005208336
2401,42.70596176805875,21.916097005208336
2441,42.532605804788226,
2481,39.998008781013596,
2491,,169.732421875
2521,37.04333521647531,169.732421875
2562,36.01234503250812,
2563,,169.732421875
2601,31.47607277982457,169.732421875
2616,,168.931884765625
2617,,168.931884765625
2640,54.13730031650556,168.931884765625
2682,32.49464031990139,168.931884765625
2721,30.438294699371685,
2765,27.82282042448792,
2766,,0.0
2801,26.070189414910526,
2840,24.929376792193914,
2882,24.250583824240465,
2883,,0.0
2921,25.242547832697113,
2961,23.486922047877293,
2962,,0.0
3002,22.576173609372887,
3042,23.61630416046609,
3043,,0.0
3081,25.31419535652685,
3122,24.121489967512055,
3163,27.707697985371237,
3164,,0.0
3201,27.585802124921607,
3241,27.285750743575797,0.0
3281,26.139113030514835,
3320,37.567951812377416,
3331,,155.277099609375
3332,,155.277099609375
3362,36.291049225199025,155.277099609375
3401,31.256164234211727,155.277099609375
3441,26.059869024837994,155.277099609375
3456,,152.93121337890625
