relative_time,PitchSensor,DecibelSource
0,211.95033482142856,30.89198366805149
27,211.95033482142856,25.538830266438744
91,,47.664277199564246
158,493.41331845238096,42.67969158685094
226,493.41331845238096,31.755118133634475
291,513.984375,41.55943017971837
358,,46.74061597170315
426,519.375,36.81422155721008
491,519.375,35.74147064150723
558,329.04947916666663,31.809855807867304
626,0.0,44.369732095192674
691,,51.39491825231849
758,175.08370535714286,47.44895100220962
827,175.08370535714286,30.809870469108873
891,,48.769852627664875
958,363.24761284722223,48.305373457730184
1027,,47.736255653787225
1091,,34.49632650470075
1158,185.02291666666667,38.383452687759906
1228,,48.3340850274661
1291,187.78211805555557,59.037593701011765
1358,187.82087053571428,60.86187146492443
1428,187.82087053571428,58.56621360496466
1491,146.16796875,58.436369760562066
1558,,54.82699259394015
1627,167.66043526785714,47.4069420599023
1691,167.66043526785714,56.234725844321915
1758,164.65262276785714,43.87656728620143
1827,,42.67054335651413
1891,371.40625,43.053083678641435
1958,,46.977087205918366
2028,,55.70034798371256
2091,904.609375,57.01916662088438
2158,,47.655940553194455
2228,210.58091517857147,55.91946775904974
2291,,38.4273401894827
2358,,47.04553725668024
2428,993.18359375,42.71283865258768
2491,563.9453125,58.31223928857801
2558,,39.33841462898721
2627,,40.11020355516257
2691,676.97265625,30.979510709941497
2758,508.18359375,39.830847727377886
2827,,54.98369834387118
2891,970.8463541666667,45.79326203755255
2958,970.8463541666667,50.54819812228921
3027,,53.62478704817434
3091,181.89267113095238,50.270518202849495
3158,,39.06981153228854
3230,,50.59752694209298
3291,186.2789868551587,50.655050230983896
3358,176.66880580357144,48.66370053965295
3427,177.67252604166666,36.41176546613114
3491,,30.89905111439398
3558,,58.869140968681535
3629,225.91815476190476,36.44930707913587
3691,231.4940476190476,30.216027160282422
3758,201.00260416666669,55.98940350794084
3826,201.00260416666669,50.02593663655888
3891,114.8203125,42.88874945835279
3958,,33.529539117100875
4028,589.6696428571429,48.49941236398631
4091,557.5,36.25723909525756
4158,557.5,37.51817787736879
4228,279.578125,45.756726903633066
4291,194.13876488095238,38.94924977359543
4358,,41.39028547485683
4427,187.00086805555554,59.8750270349212
4491,187.00086805555554,47.61228497332203
4558,179.0,46.343160172184156
4626,187.97898530505955,33.864989655506534
4691,,36.27775375229303
4758,,46.569888859900686
4829,181.25618489583334,48.858868053443956
4891,179.88839285714286,52.96441405154588
4963,184.15829613095238,36.14580866997486
5027,187.69419642857142,49.31834028485626
5091,187.69419642857142,43.20997416794221
5158,,28.260748027008265
5227,0.0,26.232492903979004
5291,,56.138111771453424
5358,,52.685475514841386
5428,195.65885416666669,55.109415919395744
5491,192.52951388888889,49.056016182768516
5558,,50.79644246605233
5626,491.1328125,39.85650973690949
5691,491.1328125,32.68577971882843
5758,350.46875,32.920344359947364
5829,355.390625,41.258714674176815
5891,179.28125,35.242662687669785
5958,,31.50449409460881
6027,,28.965262174895553
6091,0.0,31.80125875164054
6158,,29.537596917332287
6228,225.0043402777778,44.060459958453
6291,225.0043402777778,38.5101360682367
6358,195.74776785714286,43.58658068619549
6427,289.9327256944444,30.187004986662433
6491,371.71875,43.264177955543886
6558,,50.57700328921446
6626,,51.32663050127916
6691,214.79771205357144,47.90334432897676
6758,187.08872767857142,49.81193207781536
6827,176.6796875,37.970596946999706
6891,176.6796875,34.24391554410278
6958,,41.38176339573042
7026,192.02752976190476,34.94711025205263
7091,,47.70748946485682
7158,186.2844470796131,45.25511260967613
7227,186.2844470796131,43.181468451027946
7291,,45.687178755297204
7358,395.13020833333337,35.85799009013001
7427,,50.132418155102144
7491,,55.128870908045684
7558,148.61979166666666,57.58987546867619
7628,172.87072172619048,37.485756169309916
7691,196.67782738095238,52.09327315878065
7758,,53.703094952586994
7829,,38.604577954234706
7891,201.38392857142858,40.28774526500088
7958,198.99646577380952,47.33486163475413
8028,195.15694754464283,53.54803522447981
8091,195.15694754464283,48.88241290806114
8158,186.83298788265307,48.36203813402366
8227,,48.30999033784504
8291,412.32700892857144,53.933048914862354
8358,,53.347090251828234
8429,,54.868327056911916
8491,184.81510416666666,55.14680544124982
8558,,40.726542173330344
8626,74.61830357142857,35.81949658373318
8691,,42.50639533911599
8758,,39.23295840655504
8826,352.109375,33.01029995663981
8891,180.6875,42.58685162607472
8958,185.34342447916666,46.235180561820584
9029,185.34342447916666,53.392506455002994
9091,162.71763392857144,38.31997677235896
9158,124.03064546130952,34.101020766428604
9227,,30.013009330204184
9291,0.0,31.96728722623287
9358,0.0,33.49860082192331
9426,,34.62098381135156
9491,274.7991071428571,35.01196242027089
9558,,32.85557309007774
9629,,38.92873406888766
9691,387.640625,37.34959761272445
9758,,41.69056932744852
9828,725.96875,47.827950003893555
9891,1011.9010416666667,42.086025744625324
9961,1011.9010416666667,38.870543780509564
10025,,45.082333549720104
10091,2913.90625,33.95850376018781
10158,,42.40424433083608
10227,,35.93286067020457
10291,185.56944444444443,37.22057771331465
10358,,40.560659294317524
10428,353.671875,42.7415784926368
10490,407.734375,44.75613084841581
10558,407.734375,42.481449872877775
10629,209.7374574829932,42.16139500603143
10691,295.02734375,53.88901882067102
10758,183.2261904761905,40.453229787866576
10827,193.42447916666669,51.710562166280845
10891,193.42447916666669,40.138479958718314
10958,,41.10320296840297
11029,193.05152529761907,50.232236429300826
11091,191.54017857142856,47.06308038318406
11158,191.54017857142856,46.94306793158542
11229,129.05412946428572,54.90054041805959
11290,181.26438492063494,37.135745377720696
11358,,46.3630732069591
11429,179.7700892857143,46.42098331830549
11490,179.7700892857143,42.52998580156892
11558,179.92513020833331,41.443562273681835
11627,,53.588177762523124
