relative_time,DecibelSource,PitchSensor
0,31.236931563575826,
38,26.15016713516761,
39,,0.0
79,36.68168562910865,
119,38.2820477502397,
122,,125.9320068359375
159,39.84412286332246,125.9320068359375
198,59.445015000663155,
199,,125.9320068359375
201,,169.22388712565106
239,61.696408569569776,169.22388712565106
279,63.3244440242416,169.22388712565106
318,61.31018739467932,
319,,169.22388712565106
359,48.8581116821765,
399,42.21249334746516,
404,,592.9348609561011
439,39.412425026748316,592.9348609561011
479,33.45555423856693,
480,,592.9348609561011
490,,386.74479166666663
519,35.27129032515965,
520,,386.74479166666663
560,30.03322023263841,386.74479166666663
599,29.32612373124275,
600,,386.74479166666663
609,,327.373046875
640,35.93944275081191,327.373046875
679,43.20377097878331,327.373046875
686,,279.150390625
720,56.29243408624908,279.150390625
759,59.71378173269869,
760,,279.150390625
767,,283.699471609933
799,57.262668516485334,
800,,283.699471609933
839,55.076664500819284,283.699471609933
880,53.82592888153155,283.699471609933
921,47.03100066422135,
960,36.321481999984144,
973,,68.18833705357143
999,43.47248446735419,68.18833705357143
1040,45.999472769345445,68.18833705357143
1079,49.129758126806465,
1121,39.34273693852535,
1159,41.800965547403315,
1168,,329.7021484375
1200,41.39366708844199,329.7021484375
1239,43.38969875701625,
1240,,329.7021484375
1246,,470.99609375
1279,35.94350324934893,470.99609375
1322,37.236844974009166,470.99609375
1335,,479.8095703125
1359,44.86276603525007,479.8095703125
1399,46.453080448754875,
1400,,479.8095703125
1439,43.832939257351896,479.8095703125
1479,43.18659342124811,
1519,34.295561004643275,
1528,,298.1982421875
1559,64.12604157520457,
1560,,298.1982421875
1599,47.650646822939166,
1600,,298.1982421875
1640,39.33865861314527,
1679,39.104980508946205,
1722,44.50978666368482,
1740,,140.93170166015625
1760,43.519401362689756,140.93170166015625
1799,42.1166049498649,140.93170166015625
1808,,193.298828125
1840,35.51118609857288,193.298828125
1880,50.77609697783284,193.298828125
1897,,193.69131324404762
1898,,193.69131324404762
1920,58.16436001005543,193.69131324404762
1961,53.75751367928754,193.69131324404762
1999,42.65609993666629,
2000,,193.69131324404762
2041,45.33632232768138,
2080,47.71055837180594,
2091,,185.33447265625
2120,53.722950082797965,185.33447265625
2159,71.12912371930275,
2160,,185.33447265625
2200,72.5945094413977,
2239,73.81346798463639,
2247,,524.1334751674108
2280,70.03573799337127,524.1334751674108
2320,48.45180153581258,524.1334751674108
2360,41.40264982988606,524.1334751674108
2400,37.91608986108231,
2440,34.17348906024533,
2451,,52.08586774553572
2479,33.75166993572975,52.08586774553572
2521,31.23442351100691,52.08586774553572
2559,39.27370828662766,
2599,61.87074945893819,
2640,55.08639175418558,
2647,,391.50390625
2680,51.81510995214047,391.50390625
2719,54.744579325391754,
2720,,391.50390625
2735,,245.30174090232683
2760,48.76233417617438,245.30174090232683
2799,47.86701004808549,
2800,,245.30174090232683
2815,,235.09240141369045
2816,,235.09240141369045
2839,40.51773658613011,235.09240141369045
2879,45.19806482469582,235.09240141369045
2920,41.140094042849086,235.09240141369045
2932,,164.4210205078125
2933,,164.4210205078125
2959,34.272520836996605,164.4210205078125
2999,48.69786367108933,164.4210205078125
3041,45.64870267228513,
3079,43.07347856816385,
3088,,172.86511230468747
3120,47.27334543869436,172.86511230468747
3159,46.18919702177037,
3160,,172.86511230468747
3199,46.58814505870254,172.86511230468747
3209,,163.28167724609378
3239,47.47749739324297,163.28167724609378
3279,47.91575178817012,
3280,,163.28167724609378
3289,,161.00423177083331
3319,39.12332967382711,
3320,,161.00423177083331
3360,38.10761066075579,161.00423177083331
3399,44.23986931126233,
3440,37.099420631475994,
3479,32.658670468916156,
3489,,473.73046875
3519,31.754914332877718,473.73046875
3562,31.459444029838224,
3563,,473.73046875
3581,,440.3369140625
3599,30.887259618370866,440.3369140625
3639,30.730140876896364,
3640,,440.3369140625
3680,31.11634891454413,
3720,42.68958086948545,
3760,53.88236968391403,
3774,,300.76458740234375
3800,50.983883770572824,300.76458740234375
3841,52.041895743709254,300.76458740234375
3880,52.42529090019641,
3919,44.36826199947423,
3938,,150.47543609457674
3961,42.50297784810718,150.47543609457674
3999,36.921850246000226,
4000,,150.47543609457674
4039,54.17048212418278,150.47543609457674
4051,,130.55668785458516
4080,52.268633032048626,130.55668785458516
4120,42.31756626217557,130.55668785458516
4160,38.189514610552195,
4199,32.04222604607581,
4208,,118.2958984375
4239,31.41842091958374,118.2958984375
4280,30.282629338724067,118.2958984375
4320,29.42581387691904,118.2958984375
4321,,0.0
4360,35.496381155791276,
4399,51.461291646736015,
4413,,206.64571126302084
4441,42.545662984435936,206.64571126302084
4479,43.87860728638549,206.64571126302084
4486,,130.16927083333331
4519,45.42441109415026,130.16927083333331
4559,41.904059326420715,130.16927083333331
4599,41.95923456190327,
4600,,130.16927083333331
4608,,122.91219075520834
4639,42.62722805371996,122.91219075520834
4680,39.092464423234745,122.91219075520834
4692,,121.77937825520834
4720,33.4265057861803,121.77937825520834
4759,32.01967187728463,
4760,,121.77937825520834
4799,32.80334554919353,
4839,31.49046390015181,
4851,,67.50676618303572
4880,31.46556912982923,
4881,,67.50676618303572
4919,31.30252059319176,67.50676618303572
4962,31.879273976781036,67.50676618303572
