relative_time,DecibelSource,PitchSensor
0,16.632054249889517,57.36328125
59,16.199825964892923,
60,,57.36328125
99,13.143234491477916,
139,11.846977667669734,
140,,0.0
179,11.46404920916755,
219,12.167489230827268,
220,,0.0
259,11.482520670805496,
300,12.720437353512917,0.0
339,11.373145419222155,
379,12.1406289162644,
420,13.2929343416353,0.0
460,13.195103719495357,
500,11.293272918408256,0.0
540,37.243577585082896,
580,49.89154467672111,
590,,988.4926350911458
591,,988.4926350911458
620,50.33850125738407,988.4926350911458
660,52.774347434953114,988.4926350911458
700,55.131529415849265,988.4926350911458
740,56.75490875571072,
780,56.780128697899514,
789,,405.47477213541663
820,51.66570039157095,405.47477213541663
860,47.6034698174066,405.47477213541663
872,,408.73738606770837
900,43.58133253808259,408.73738606770837
940,44.47630031924294,408.73738606770837
980,37.51783710367701,
1020,29.364528697553318,
1060,47.715725458466224,
1075,,447.7362060546875
1100,50.95808273481278,447.7362060546875
1140,52.434602681613015,447.7362060546875
1180,54.744830261362964,
1220,56.27456088409061,
1231,,388.3920278397818
1260,57.21391618617027,388.3920278397818
1300,53.94190043817488,388.3920278397818
1360,48.55396891057672,388.3920278397818
1381,,400.65204380580354
1400,44.595997753232425,400.65204380580354
1440,44.41759895285315,400.65204380580354
1480,40.68426055047012,
1520,25.201858826639562,
1533,,52.63671875
1560,12.416370751571723,
1561,,52.63671875
1600,11.513589040846666,52.63671875
1640,11.479763573656811,
1680,10.976267826169918,
1720,12.350434725613358,
1721,,0.0
1760,11.45625730799414,
1800,15.162903708341215,0.0
1840,13.984244420540044,
1880,10.662052527512058,
1881,,0.0
1920,10.266025675134465,
1960,11.625364034828987,
2000,44.44252724107738,0.0
2040,49.40444129101846,
2080,43.19700547525483,
2099,,365.089111328125
2120,41.472423408218795,365.089111328125
2160,37.93840995090485,365.089111328125
2181,,249.84293619791669
2200,31.420249123830622,249.84293619791669
2240,24.47421076510565,249.84293619791669
2280,38.993897939303956,
2320,35.21795877109141,
2360,40.98928082304564,
2375,,83.22626023065476
2376,,83.22626023065476
2400,37.54146215045114,83.22626023065476
2440,43.762629266474065,83.22626023065476
2480,35.94886654596081,
2520,39.5200038980675,
2534,,510.2490234375
2560,50.51824858760703,510.2490234375
2620,50.68380888388822,510.2490234375
2660,46.993509839075614,510.2490234375
2670,,481.3720703125
2700,43.39858246513132,481.3720703125
2740,38.29384908235204,481.3720703125
2763,,241.819828578404
2780,36.42976800392756,241.819828578404
2820,27.727427526145426,241.819828578404
2860,36.55320321444694,
2900,34.606703582172486,
2920,,188.268310546875
2940,50.8263131338476,188.268310546875
2980,51.655267770667415,188.268310546875
3020,44.951579823587906,188.268310546875
3060,49.98345644571494,
3100,50.8831317518024,
3113,,270.36376953125
3140,39.60868153553734,270.36376953125
3180,44.825790980629506,270.36376953125
3220,39.54328912735638,
3260,64.94016660874993,
3300,28.062367714801955,
3321,,128.75651041666669
3340,33.5623324802319,128.75651041666669
3380,49.04729781329148,128.75651041666669
3420,48.81302854527793,
3460,47.09638051923069,
3472,,490.576171875
3500,45.624319189448855,490.576171875
3540,41.70858129816086,490.576171875
3580,35.79901695187382,
3620,32.97522000717178,
3660,35.28825055804066,
3675,,286.30214146205356
3700,36.62100350045597,286.30214146205356
3740,36.08917678956806,286.30214146205356
3780,31.11254822859476,
3820,24.50751568684175,0.0
3860,28.272603453274975,
3920,38.592856275782566,
3960,37.903934036470964,
3977,,229.451904296875
4000,36.11297769168683,229.451904296875
4040,26.90820305414293,
4041,,229.451904296875
4061,,207.56822374131946
4080,21.11411800735935,207.56822374131946
4120,33.37827479932324,207.56822374131946
4160,51.01021506429343,
4200,63.67642451522858,
4218,,664.951171875
4240,51.906181495414614,
4241,,664.951171875
4280,48.29098105665636,664.951171875
4320,43.582086288844046,664.951171875
4360,41.2614304434435,
4400,44.95172326929978,
4414,,428.3203125
4440,43.29267477905911,428.3203125
4480,41.59803287816884,428.3203125
4491,,217.81534830729169
4520,34.37977288334999,217.81534830729169
4560,35.27351934345751,217.81534830729169
4600,30.846829794179897,217.81534830729169
4640,29.811873768426658,
4680,36.64063198008631,
4699,,393.7939453125
4720,30.64638253215985,
4721,,393.7939453125
4760,33.85054098571607,393.7939453125
4800,39.866960989181834,
4840,30.055867168050497,
4853,,150.048828125
4880,20.87110075655554,150.048828125
4920,17.331112463266553,150.048828125
4960,35.27887278465265,150.048828125
5000,35.62112955660186,
5040,36.06681741488281,
5055,,208.18562825520831
5080,39.382204795326345,208.18562825520831
5120,36.844047990019845,208.18562825520831
5136,,199.8804728190104
5180,27.4284475687123,199.8804728190104
5220,23.09688375484448,199.8804728190104
5261,34.927320228057404,199.8804728190104
5300,43.004938855911796,
5340,37.49233683808777,
5353,,401.8798828125
5380,30.322382052063418,401.8798828125
5420,33.38267684949309,401.8798828125
5433,,290.5280412946429
5460,32.81109999494832,290.5280412946429
