relative_time,DecibelSource,PitchSensor
0,28.93933510042837,0.0
40,23.381083902648733,
80,23.423125069252954,0.0
120,28.67242177043206,
160,22.57677235906726,0.0
200,16.24303970271935,
240,17.04384184587266,0.0
280,17.67511997929967,
320,16.90927465278198,
360,16.01350533055201,0.0
420,17.561128904725877,
460,17.856475572298564,
461,,0.0
500,17.253673664204143,
540,28.863547350637894,0.0
580,41.485096629907055,
620,39.626043031578284,
660,41.513394055487645,
668,,135.2001953125
700,43.190695364573344,135.2001953125
740,46.020024471322415,135.2001953125
751,,185.6103515625
752,,185.6103515625
780,46.79701353723721,185.6103515625
820,40.13452315516431,185.6103515625
831,,200.1904296875
860,37.06318313319734,200.1904296875
900,34.09025194430178,200.1904296875
940,28.727972998494124,
980,23.688304091423174,
1020,21.16458379180557,0.0
1060,39.536837176287776,
1100,39.829015717549,
1114,,88.7841796875
1140,41.27962870334826,88.7841796875
1180,43.34797395717963,88.7841796875
1220,44.918580359083776,
1260,47.0488213326044,
1300,41.3324265697613,
1312,,198.642578125
1340,37.061242100684545,198.642578125
1380,33.892352233221274,198.642578125
1390,,158.9208984375
1420,34.76561627066133,158.9208984375
1460,23.949800380929396,158.9208984375
1484,,92.3291015625
1500,17.794257647206084,92.3291015625
1540,19.403708270692483,92.3291015625
1580,17.55640944433053,
1620,17.608968299525834,
1660,18.015086016177897,0.0
1721,18.63000711523318,
1760,18.937846657139204,0.0
1800,15.957126852434058,
1840,17.092254644148642,
1841,,0.0
1880,17.88275718944995,
1920,17.337112305509034,
1960,16.99836758393787,
1961,,0.0
2000,15.878211678892228,
2040,17.966664635907186,
2041,,0.0
2080,17.114164668504323,
2121,17.283175409829546,0.0
2160,15.987453305205218,
2200,17.719514711584242,
2201,,0.0
2240,17.29633866877627,
2280,20.07896306178012,
2321,17.495275495879348,0.0
2360,17.59878534298334,
2400,16.977808538284197,
2401,,0.0
2440,17.681241930873597,
2480,16.309474570135688,
2481,,0.0
2520,17.59174431213925,
2560,16.17060046888117,
2600,20.90609920971098,
2601,,0.0
2640,55.25785640470518,
2680,55.26145963114108,
2692,,526.5478515625
2720,43.92316245007081,526.5478515625
2760,30.815309419222242,526.5478515625
2773,,553.2373046875
2800,24.81887911601868,553.2373046875
2840,43.408510530721756,553.2373046875
2855,,326.123046875
2880,49.82139641305879,326.123046875
2920,49.978261083062925,326.123046875
2980,47.415258952826065,326.123046875
2998,,365.048828125
3020,42.87718697752523,365.048828125
3060,34.15325640535427,365.048828125
3076,,357.4462890625
3100,36.17539794890325,357.4462890625
3140,50.2181649796362,357.4462890625
3149,,379.2570037841797
3180,47.69856473153145,379.2570037841797
3220,47.728429537659096,379.2570037841797
3260,47.164477153112415,379.2570037841797
3268,,375.83636474609375
3300,46.992091736546016,375.83636474609375
3340,47.2009496230725,375.83636474609375
3349,,389.7279188368056
3380,45.68113715235195,389.7279188368056
3420,44.870704800806685,389.7279188368056
3429,,377.6904296875
3460,45.614246099500846,377.6904296875
3500,47.77447351005834,377.6904296875
3513,,368.1107381184896
3540,47.09180925419205,368.1107381184896
3580,45.80794302301669,368.1107381184896
3620,47.16479895325341,368.1107381184896
3639,,361.400146484375
3660,46.313870561143034,361.400146484375
3700,44.2925091704614,361.400146484375
3712,,358.1184895833333
3713,,358.1184895833333
3740,46.61673889217174,358.1184895833333
3780,47.04565841415803,358.1184895833333
3792,,341.5211995442708
3820,46.845321742432475,341.5211995442708
3860,47.41871710110435,341.5211995442708
3900,42.469197170157315,341.5211995442708
3940,29.78125723108978,
3980,25.114842292276457,
3989,,568.3642578125
4020,20.63504249348386,568.3642578125
4060,20.68761324840751,568.3642578125
4061,,0.0
4100,22.324160629780472,
4140,23.451515634867054,0.0
4180,21.24350635407264,
4220,20.592180296003264,
4280,20.10300429982975,
4281,,0.0
4320,21.594987116939297,
4360,50.99060012208038,0.0
4400,42.62869547544307,
4440,33.268406195586216,
4456,,554.78515625
4480,39.581071205121944,554.78515625
4520,48.525084316039596,554.78515625
4560,46.92265111472394,554.78515625
4576,,379.4613037109375
4600,32.544044224677,379.4613037109375
4641,24.84863636509885,379.4613037109375
4680,44.543374361053274,
4720,47.227530625076014,
4739,,364.658203125
4760,51.11356015384879,364.658203125
4800,45.30492302001125,364.658203125
4813,,374.557612101237
4840,34.23480023272824,374.557612101237
4880,27.11312832355268,374.557612101237
4920,39.86159151693751,374.557612101237
4921,,0.0
4960,41.76672385223034,
5000,37.051629508033244,
5011,,343.60026041666663
5040,34.84529893454414,343.60026041666663
5080,32.085542693142116,
5081,,343.60026041666663
5092,,495.263671875
5120,52.388365458217486,495.263671875
5160,51.686138034000855,495.263671875
5200,44.92633342239852,495.263671875
5213,,330.84401157924106
5240,43.079289871359094,330.84401157924106
5280,44.62507351662009,330.84401157924106
5321,46.721822964488226,
5360,45.416289093038145,
5367,,286.795654296875
5368,,286.795654296875
5400,51.10535814671182,286.795654296875
5440,51.788602769333885,286.795654296875
5455,,275.84820847284226
5480,47.88380203650973,275.84820847284226
5540,47.859188311089085,275.84820847284226
5580,46.51027940953024,275.84820847284226
5588,,389.5123291015625
5620,43.48123659106045,389.5123291015625
5660,42.07576758055368,389.5123291015625
5668,,331.4990234375
5700,36.90015020311168,331.4990234375
5740,27.609102790373168,331.4990234375
5750,,170.19124348958331
5780,45.67724211941443,170.19124348958331
5820,53.0051071191162,170.19124348958331
5860,42.313580146106844,170.19124348958331
5900,44.81256753667054,
5940,49.591822131868526,
5947,,501.6552734375
5980,50.17537518180383,501.6552734375
6020,45.95005902359404,501.6552734375
6031,,255.51038899739586
6060,44.60723180146096,255.51038899739586
6100,44.41543317099986,255.51038899739586
6108,,257.40234375
6140,51.29315527440011,257.40234375
6180,46.092049115836886,257.40234375
6220,52.09796018825507,257.40234375
6227,,260.43898228236606
6260,50.7503368083167,260.43898228236606
6300,49.02845663986586,260.43898228236606
6308,,289.8500569661458
6340,37.07041717796311,289.8500569661458
6380,25.790322942288064,289.8500569661458
6398,,285.42149135044644
6420,27.32768345972474,285.42149135044644
6460,30.008771542845018,285.42149135044644
6500,29.144683000821367,285.42149135044644
6540,28.931618133747605,
6580,32.19531901397974,0.0
6620,52.368871488085716,
6660,52.73443632844674,
6678,,283.8729248046875
6700,50.44154554231238,283.8729248046875
6740,45.49965707629723,283.8729248046875
6760,,281.92898995535717
6780,33.386842223751046,281.92898995535717
6840,24.19783395692008,281.92898995535717
6880,21.318409124756293,281.92898995535717
6920,20.52481805437995,
6960,19.95867692191404,0.0
7000,20.95857902086749,
7040,20.840693371990927,
7041,,0.0
7080,20.64090127248205,
7120,21.728266581274845,
7160,21.41724410282139,
7161,,0.0
7200,21.231878552562126,
7240,21.05405628257701,
7241,,0.0
7280,21.690942387758817,
7320,22.39341382321106,
7321,,0.0
7360,33.98600448160884,
7400,44.91111405186848,
7424,,209.71248243220896
7440,35.64276541828928,209.71248243220896
7480,36.78406435665582,209.71248243220896
7520,42.53165295309155,209.71248243220896
7560,41.10260193487855,
7600,41.33079426490339,
7617,,223.155517578125
7640,47.15093296472326,223.155517578125
7680,47.37950497926917,
7681,,223.155517578125
7696,,222.96671549479169
7720,47.79218064338273,222.96671549479169
7760,47.81350257912326,222.96671549479169
7800,47.13551872058658,222.96671549479169
7813,,223.14630126953125
7840,47.605456236107614,223.14630126953125
7880,47.54351062160565,223.14630126953125
7895,,219.99788411458334
7920,46.80030604705762,219.99788411458334
7960,47.12664190831244,219.99788411458334
7977,,216.69376627604166
8000,47.379055968971784,216.69376627604166
8040,48.410387492218845,216.69376627604166
8048,,222.94659830729165
8100,51.046630151115494,222.94659830729165
8140,51.10278693497758,222.94659830729165
8180,43.737644189005564,222.94659830729165
