relative_time,DecibelSource,PitchSensor
0,32.97497812626419,118.28938802083334
40,35.09493922030071,118.28938802083334
51,,64.013671875
80,39.90021500813365,64.013671875
120,40.40960511106019,64.013671875
160,36.28384025962034,64.013671875
172,,83.51539248511905
200,35.08458773602024,83.51539248511905
240,33.317684887468644,83.51539248511905
248,,76.6162109375
280,33.020679589628294,76.6162109375
320,33.05990731416106,76.6162109375
327,,62.808082217261905
360,34.10597903060829,62.808082217261905
400,35.506326534278394,62.808082217261905
412,,78.39090983072916
440,33.84024219026334,78.39090983072916
480,32.01077071516168,78.39090983072916
520,31.780465079624577,78.39090983072916
560,33.755908512949524,
600,38.436464220087316,
618,,87.89101155598959
640,37.50019843638344,87.89101155598959
680,40.2847661624582,87.89101155598959
720,42.61765421442245,
780,46.12279785778541,
820,46.798710728644096,
830,,193.955078125
831,,193.955078125
860,42.68926330409323,193.955078125
900,40.28195399378344,193.955078125
940,37.989603908324085,
980,37.847512221054416,
989,,94.7119140625
1020,35.33345357825454,94.7119140625
1060,38.34842822264764,94.7119140625
1100,37.77598943042222,
1140,40.35385732903768,
1180,41.19914674743464,
1197,,84.29046630859375
1220,41.99954153926424,84.29046630859375
1260,44.95848247235202,84.29046630859375
1273,,64.73018973214286
1300,45.23623510273485,
1301,,64.73018973214286
1340,42.92721915928139,64.73018973214286
1380,42.015751173622114,
1420,55.0337121796078,
1460,58.52984940574252,
1469,,406.552734375
1500,57.98864310203914,406.552734375
1540,56.92271387056838,406.552734375
1580,55.91570727899991,
1620,54.612642306332155,
1629,,295.6982421875
1660,54.49853557871176,295.6982421875
1701,53.147275096763835,295.6982421875
1740,52.23094790223274,
1780,52.379422296395816,
1820,56.05457390163842,
1836,,68.00691877092635
1860,53.177704915530406,68.00691877092635
1900,46.252485733479,68.00691877092635
1940,38.812373098889815,
1980,35.95027442544883,
1989,,113.444091796875
2020,38.20744742921448,113.444091796875
2080,42.968219807265285,
2081,,113.444091796875
2120,43.929436601338026,113.444091796875
2138,,57.4646480499752
2160,44.66028081838297,57.4646480499752
2201,52.60785594488646,57.4646480499752
