relative_time,DecibelSource,PitchSensor
2480,47.12797748677562,390.4285539899554
2521,47.239756914945175,390.4285539899554
2534,,297.249755859375
2560,46.71433357211199,297.249755859375
2601,49.84296256292098,297.249755859375
2607,,326.7725045340402
2641,56.35678384234105,326.7725045340402
2680,52.57500440116304,326.7725045340402
2697,,409.8403785342262
2721,45.09961218306068,409.8403785342262
2761,33.57419467753404,
2762,,409.8403785342262
2800,48.477445060931004,409.8403785342262
2808,,500.53572591145837
2840,46.430282240378354,500.53572591145837
2881,47.45905550272819,500.53572591145837
2890,,325.13092041015625
2920,45.67585284365031,325.13092041015625
2960,36.63538703033201,325.13092041015625
2969,,270.41963413783486
3000,24.771393089146873,270.41963413783486
3040,39.14695279370136,270.41963413783486
3047,,353.1884765625
3084,49.29214480554843,353.1884765625
3120,48.69705151188184,353.1884765625
3160,60.13302915511631,
3161,,353.1884765625
3172,,456.6559709821429
3200,58.310484534586294,456.6559709821429
3240,54.55379555018914,456.6559709821429
3250,,453.5121372767857
3251,,453.5121372767857
3280,35.83256752138801,453.5121372767857
3320,42.266946046671066,453.5121372767857
3360,43.74170402364007,
3400,35.84569343482237,
3441,30.15501367856026,
3464,,186.830322265625
3480,23.301536912685368,186.830322265625
3520,21.473678092139778,186.830322265625
3560,21.975259059126508,
3601,21.6056244057434,
3602,,0.0
3640,19.71280057242259,
3682,17.93557581425044,
3720,22.76715744434101,
3721,,0.0
3760,18.502203005881764,
3800,30.788122015954272,
3801,,0.0
3840,36.39695312665765,
3880,38.15857737289637,
3900,,209.94113498263889
3901,,209.94113498263889
3922,43.59689609312785,209.94113498263889
3960,39.1289106880907,209.94113498263889
4000,38.30168181851591,
4001,,209.94113498263889
4040,47.732088909882734,
4080,66.98721073997886,
4097,,201.38359640731292
4098,,201.38359640731292
4120,68.26553688290667,201.38359640731292
4160,66.45368759335815,201.38359640731292
4166,,0.0
4200,48.34196006385383,
4240,44.79371179247728,
4280,42.42179204651303,
4308,,218.7387632533482
4321,56.737314216341474,218.7387632533482
4360,49.387589031600825,218.7387632533482
4401,49.192762519345344,
4441,37.312793307653884,
4457,,241.1500567481631
4480,49.69661069716725,
4481,,241.1500567481631
4522,45.616119929833275,
4523,,241.1500567481631
4560,46.0680926572315,241.1500567481631
4600,45.82180800562256,
4640,61.59523682085723,
4661,,545.8620876736112
4662,,545.8620876736112
4680,54.44985988314513,545.8620876736112
4720,40.293917618121924,545.8620876736112
4760,42.20540455700019,
4800,35.71906273909393,
4840,31.34156500149393,
4859,,278.447265625
4880,30.58770651927706,278.447265625
4920,27.857776049870502,
4922,,278.447265625
4959,23.808242539296813,
5000,25.406273652490192,0.0
5040,15.345095956489633,
5081,15.766951574747203,
5121,17.342136354406623,
5122,,0.0
5159,17.247772679423043,
5200,14.78505964123956,0.0
5241,22.80011278778341,
5280,13.933164932649273,
5281,,0.0
5320,25.45792228591093,
5362,25.471989303541758,
5401,26.325938564622398,
5402,,0.0
5441,27.733576653005436,
5480,23.174888861623213,0.0
5520,24.59070087202373,
5559,15.57415805519411,
5560,,0.0
5600,22.93848415609183,
5640,23.688579854155464,0.0
5679,14.433960474437743,
5719,21.666385019909335,
5760,17.669664411732136,0.0
5800,24.912695581017694,
5839,21.93085141644537,
5840,,0.0
5880,20.937491647533548,
5921,25.61357652260783,
5922,,0.0
5960,16.00919827063602,
6002,24.533096709927026,
6040,28.49846134200606,0.0
6080,29.52427245780887,
6120,32.53952929107923,0.0
6161,36.20539821997176,
6200,44.37984819678939,
6210,,185.65272718426203
6242,39.2390079586759,185.65272718426203
6280,36.892330797064965,185.65272718426203
6320,41.3010914073812,
6321,,185.65272718426203
6342,,144.342041015625
6360,38.347229218379645,144.342041015625
6400,39.09274962544153,144.342041015625
6440,51.34039122205489,
6480,42.3858110617583,
6488,,413.2725742885045
6520,35.08991715954893,413.2725742885045
6560,35.90180675471278,413.2725742885045
6600,29.05062169946422,413.2725742885045
6640,29.805964213234176,
6680,46.00038718453976,
6692,,38.90625
6720,36.516511633941924,38.90625
6760,38.69732112969032,38.90625
6800,38.690380446129126,
6841,28.638793172170168,
6882,30.299273753693164,
6894,,40.7275390625
6920,26.84057218073243,40.7275390625
6961,26.99174301186038,
6962,,40.7275390625
7000,29.090093182378908,
7042,29.081992128005872,
7043,,0.0
7080,27.26096704649531,
7121,26.903719006381387,
7160,31.666901640978303,0.0
7200,44.15042666306964,
7240,40.12144591438647,
7250,,443.2074410574777
7280,41.68499036876956,443.2074410574777
7320,42.63826666383877,443.2074410574777
7332,,457.556396484375
7360,46.70791292921456,457.556396484375
7400,46.319200460235514,457.556396484375
7440,45.65857612989057,457.556396484375
7447,,511.6736421130952
7448,,511.6736421130952
7481,42.250374695391024,511.6736421130952
7520,43.59769939089075,511.6736421130952
7531,,434.98866489955356
7559,37.4507293180383,
7560,,434.98866489955356
7600,33.58434623409575,434.98866489955356
7645,29.813094811290224,
7679,27.66344968540239,
7721,40.02477483276419,0.0
7762,52.78344852307467,
7800,54.36951990780663,
7807,,318.544921875
7840,47.41890597966965,318.544921875
7880,49.005642193965436,318.544921875
7888,,317.4658203125
7920,52.64031277094561,317.4658203125
7960,51.49053436486866,
7961,,317.4658203125
8000,51.14929654877442,317.4658203125
8009,,340.0927734375
8041,52.78813712032804,340.0927734375
8080,46.80357475426783,
8081,,340.0927734375
8092,,420.17384847005206
8120,46.588271763452774,420.17384847005206
8162,49.41691027577481,420.17384847005206
8200,48.0111185291591,
8240,37.38276952030731,
8280,59.03466771537082,
8290,,390.2006022135417
8320,55.74858836869077,390.2006022135417
8359,61.60938234928719,
8360,,390.2006022135417
8368,,377.61683872767856
8400,66.79366615238544,377.61683872767856
8440,57.49179102832133,377.61683872767856
8447,,367.2117687406994
8480,45.27758759824404,367.2117687406994
8520,50.00449205768441,367.2117687406994
8537,,333.13556938014415
8560,49.84288845916598,333.13556938014415
8600,45.463801209491635,333.13556938014415
8640,45.391023188728596,333.13556938014415
8680,45.198734749278074,
8721,44.96533220605181,
8738,,160.86390904017856
8739,,160.86390904017856
8760,26.55040380018366,160.86390904017856
8800,47.28352935280998,
8801,,160.86390904017856
8814,,187.8863182067871
8840,47.3519719288112,187.8863182067871
8879,46.73594907603863,
8880,,187.8863182067871
8920,44.14812190502725,187.8863182067871
8927,,211.45943777901786
8960,38.045045958820445,211.45943777901786
9000,35.90710252032592,211.45943777901786
9010,,198.37774367559524
9041,26.76747510834215,198.37774367559524
9080,26.039460802743562,198.37774367559524
9120,23.471927862807856,
9161,20.648186478504602,
9200,22.264259971363852,0.0
9240,21.812925308997947,
9279,25.0368262003393,
9280,,0.0
9320,18.52027471611511,
9360,20.20821017308449,0.0
9399,28.95229240189145,
9440,25.672851646170244,
9479,27.86842329138709,
9480,,0.0
9520,52.19117804740081,
9560,48.97117485248493,
9570,,263.0859375
9599,43.10456475671852,
9600,,263.0859375
9640,40.199998216014706,263.0859375
9645,,243.1787109375
9646,,243.1787109375
9681,35.74677271952966,243.1787109375
9720,35.304215834539704,243.1787109375
9760,38.266511864055346,243.1787109375
9770,,150.2445832336841
9800,44.09598576224636,150.2445832336841
9840,41.58122826784455,150.2445832336841
9880,51.38232580492137,
9920,46.10912425361937,
9937,,496.357421875
9960,30.285606484998272,496.357421875
9999,27.82374702429243,
10000,,496.357421875
10040,38.59054997192128,496.357421875
10080,45.4179739334574,
10119,45.74385885367456,
10128,,906.42578125
10160,43.202913070829574,906.42578125
10199,28.412792888417155,
10200,,906.42578125
10240,32.897729306558084,
10279,35.42079135651836,
10320,37.948068418866725,
10327,,198.71549479166666
10360,36.64590014932989,198.71549479166666
10400,42.602606221371275,198.71549479166666
10407,,167.33939034598214
10440,34.70190073058551,167.33939034598214
10480,27.785421200168745,167.33939034598214
10488,,190.67475818452382
10520,25.586704828785123,190.67475818452382
10560,21.418015972073828,190.67475818452382
10599,25.91462761308142,
10600,,190.67475818452382
10640,27.810185956164407,
10680,32.28045612086274,0.0
10720,33.79831827466295,
10760,35.92697429281155,
10770,,118.6669921875
10771,,118.6669921875
10799,33.38066353253189,
10800,,118.6669921875
10840,25.33745982726473,118.6669921875
10880,23.175031084997837,118.6669921875
10920,24.409911405410224,
10960,36.77480886904759,0.0
11000,43.04473552433133,
11041,38.86628286883413,
11056,,228.386865234375
11082,48.11923377825825,228.386865234375
11120,48.951551972395855,
11121,,228.386865234375
11144,,229.79569026402064
11145,,229.79569026402064
11159,36.97340068614586,
11160,,229.79569026402064
11200,20.893943993593243,229.79569026402064
11239,44.08316126351828,
11240,,229.79569026402064
11251,,228.49525282118054
11280,47.2341470059351,228.49525282118054
11319,47.416267525123345,
11320,,228.49525282118054
11331,,263.04217755353017
11332,,263.04217755353017
11360,45.19274504928816,263.04217755353017
11399,40.40617587123877,
11400,,263.04217755353017
11412,,262.82741905898644
11413,,262.82741905898644
11440,38.42693950580119,262.82741905898644
11480,41.111540545504326,262.82741905898644
11520,51.999775710729395,262.82741905898644
11525,,260.76171875
11560,51.208907665714555,260.76171875
11600,41.54255707628788,260.76171875
11612,,232.485652196975
11640,51.72920547018178,232.485652196975
11680,57.79443415811346,
11681,,232.485652196975
11720,67.49519787331609,
11761,59.8053152184642,
11802,47.34545304369923,
11814,,80.53984142485119
11840,52.30546510813113,80.53984142485119
11880,45.6536110293306,80.53984142485119
11920,44.41398073040551,
11960,45.73226003414774,
11968,,238.89176432291666
12000,44.9859311357349,238.89176432291666
12039,30.415674510564216,
12040,,238.89176432291666
12080,50.66204888635099,238.89176432291666
12092,,242.85160125248015
12119,47.400863980355076,
12120,,242.85160125248015
12160,42.670183394991604,242.85160125248015
12170,,281.59978376116067
12200,33.73442466549438,281.59978376116067
12240,34.683655855773,281.59978376116067
12249,,236.9897896902902
12280,33.3524428643948,236.9897896902902
12319,30.15876085367564,
12320,,236.9897896902902
12360,29.666298632767663,236.9897896902902
12369,,199.189208984375
12400,27.840772603883032,199.189208984375
12440,26.940691996527857,199.189208984375
12479,29.170500860928126,
12519,25.177485577960415,
12520,,0.0
12560,28.098535268363282,
12600,20.07440041562485,
12640,21.276391248855504,0.0
12681,28.19436116977228,
12720,24.1678103480779,
12721,,0.0
12760,21.97085118374194,
12800,19.142939745728,0.0
12840,19.847415681492745,
12880,24.411721495206656,
12920,23.173098819336072,0.0
12959,23.32162400645435,
13000,25.27447222481795,0.0
13040,22.61504278751401,
13080,24.48571371547306,0.0
13120,22.542989298578217,
13160,18.075664728685286,
13200,18.77271418196817,0.0
13240,23.32162400645435,
13280,23.41559008121404,0.0
13320,22.554502788754796,
13360,21.583180372796,0.0
13400,22.948035248156952,
13440,24.662142404422916,
13480,25.945541469256984,0.0
13520,26.79126997350549,
13560,28.20215612885971,0.0
13600,23.904484420039402,
13640,20.035894741825718,0.0
13680,23.07942119658548,
13720,20.382478887819296,
13760,17.17279805262742,0.0
13800,27.765887743897753,
13840,23.249470330516424,0.0
13880,22.237575126616807,
13920,35.054617693319656,0.0
13960,24.52546115767758,
14000,21.729548791575578,0.0
14039,17.291262046026194,
14080,19.058142301928168,
14120,25.17087377373043,0.0
14159,29.72852757320213,
14200,26.45521405920335,0.0
14240,26.44941302971283,
14280,24.88234059919224,0.0
14320,24.520056101349997,
14360,24.915879788253697,
14400,26.782597159852113,0.0
14439,23.424965341481055,
14480,24.510175806548098,0.0
14520,26.227595479317824,
14561,22.423298261700296,0.0
14600,20.691737406101126,
14640,18.974587709672043,
14680,25.200585114167513,0.0
14720,24.778870776824036,
14760,25.354964869672273,0.0
14800,24.220988398505114,
14841,26.624617571444503,0.0
14880,25.9461926962014,
14922,27.931585959394354,
14960,28.836495273415107,0.0
15000,28.349970676137374,
15040,33.768770502369804,0.0
15079,36.32322809005698,
15120,36.966005373011505,
15126,,363.642578125
15159,32.82963471804739,
15160,,363.642578125
15200,31.97423408025786,363.642578125
15240,30.641953686539118,363.642578125
15280,31.544265610398643,
15320,30.302464564472732,0.0
15359,31.244659625422457,
15400,29.16567931043145,0.0
15440,29.323276315282534,
15480,29.255912413685195,
15520,26.049713584705223,0.0
15561,27.637224831576084,
15600,29.31585275675195,0.0
15640,28.765797851336764,
15680,28.26035115129155,0.0
15720,29.547737000615513,
15760,24.905071000539152,
15801,30.646226564365897,0.0
15842,31.729482662241537,
15881,28.17088824290794,
15882,,0.0
15920,30.416285242161468,
15960,28.440990839018188,0.0
15999,28.20036426593314,
16040,30.119195841191416,
16080,30.78863738873953,0.0
16120,36.46534364159854,
16160,34.70282038611475,
16168,,273.1184895833333
16200,34.40966078672878,273.1184895833333
16240,33.54768642845823,273.1184895833333
16280,35.15768295718482,
16320,40.017040649632555,
16363,37.693662302453205,
16371,,131.9635009765625
16400,54.40069976142243,131.9635009765625
16439,61.97112015008332,
16440,,131.9635009765625
16445,,132.76082356770831
16446,,132.76082356770831
16479,53.95657842192476,
16480,,132.76082356770831
16520,52.154188755599414,132.76082356770831
16560,60.34809429280045,
16600,44.4484039549312,
16611,,131.62052408854166
16612,,131.62052408854166
16640,45.36911222203817,131.62052408854166
16679,40.37511484638814,
16680,,131.62052408854166
16720,32.552748303068924,131.62052408854166
16732,,142.71779244112008
16762,34.17441093818296,
16763,,142.71779244112008
16801,35.71328278255586,142.71779244112008
16827,,92.99977678571429
16840,35.69891348451636,92.99977678571429
16880,36.30344609220818,92.99977678571429
16920,33.92767816816296,
16961,36.75626284772242,
17000,37.56050744128963,
17006,,40.56640625
17040,33.205940425834164,40.56640625
17080,35.73462143192864,40.56640625
17120,34.48052920227702,
17160,33.09355641554259,
17169,,121.7138671875
17201,30.841982034989787,121.7138671875
17241,31.3116566988907,121.7138671875
17281,28.97118190390085,121.7138671875
17282,,0.0
17319,33.27535118974207,
17362,41.45270470884688,
17371,,265.070068359375
17400,43.22178283130741,265.070068359375
17440,37.93686272125024,265.070068359375
17450,,264.4142291356647
17480,38.93703054010018,264.4142291356647
17520,40.10175252567243,
17521,,264.4142291356647
17561,40.96193535637742,
17562,,264.4142291356647
17579,,278.251953125
17580,,278.251953125
17600,44.16150805344488,278.251953125
17640,47.13645144538688,278.251953125
17652,,277.025146484375
17680,41.530026344213425,277.025146484375
17719,36.35251448670515,
17720,,277.025146484375
17732,,177.17205810546875
17760,30.237007531814623,177.17205810546875
17800,31.31816087544141,177.17205810546875
17840,31.510156105994092,177.17205810546875
17881,42.196266066288295,
17920,37.206489860671624,
17931,,144.51561337425596
17960,39.900015978175595,144.51561337425596
18002,32.18345083718654,144.51561337425596
18040,32.05317011329802,
18080,31.839770282784436,
18120,33.67871891988209,0.0
18160,35.44457988639705,
18199,28.859119326172554,
18210,,146.65752249053028
18240,35.785364959434396,146.65752249053028
18281,39.61730521479598,146.65752249053028
18320,34.35412943074776,
18360,32.94257969632706,
18400,44.01561722158222,
18405,,288.4326171875
18439,41.13045295348823,
18440,,288.4326171875
18480,31.188201460255915,
18481,,288.4326171875
18519,30.463276815456993,
18560,29.2778311711395,0.0
18600,26.946519492989815,
18640,42.89361614253934,
18681,39.69650794224616,
18688,,1001.2939453125
18720,42.3558419588049,1001.2939453125
18760,44.01625109701975,1001.2939453125
18800,46.391186787384065,
18840,50.655952040118564,
18848,,3355.7421875
18880,48.17044423841122,3355.7421875
18921,35.63762575488664,3355.7421875
18960,40.69160975576825,
18961,,3355.7421875
19000,49.50430381892021,
19040,45.5007712605954,
19057,,564.625244140625
19080,50.764048214846724,564.625244140625
19122,51.33162707760536,564.625244140625
19134,,347.67985026041663
19160,52.091777783710135,347.67985026041663
19199,43.962126752377486,
19200,,347.67985026041663
19241,44.57684146454048,347.67985026041663
19251,,370.19246419270837
19280,43.53048317661458,370.19246419270837
19320,42.43610723008389,370.19246419270837
19328,,323.24544270833337
19359,37.38557080180978,
19360,,323.24544270833337
19399,34.0416623814003,
19400,,323.24544270833337
19440,60.543243642669026,
19480,57.9416980502839,
19488,,340.234375
19520,57.4429607368149,340.234375
19559,71.39018134477432,
19560,,340.234375
19600,67.3827975798503,340.234375
19639,48.90707763014469,
19680,43.244193015355535,
19686,,369.658203125
19719,45.19273223954822,
19720,,369.658203125
19760,45.91907032572468,369.658203125
19767,,329.237060546875
19800,43.92450146209411,329.237060546875
19840,43.45704355659967,329.237060546875
19879,49.004538067182764,
19880,,329.237060546875
19887,,294.1357421875
19920,48.80248091381068,294.1357421875
19960,43.25755466337607,294.1357421875
20000,30.860576276597122,
20040,38.238977726543595,
20049,,55.3662109375
20080,51.615676166961855,55.3662109375
20120,48.8236445672262,55.3662109375
20159,49.651391892682064,
20160,,55.3662109375
20200,49.778035554877754,
20239,33.640758858352825,
20250,,334.8218500046503
20279,29.911295952873544,
20280,,334.8218500046503
20320,35.39691799262262,334.8218500046503
20360,43.95563174617864,
20400,41.75131353612558,
20440,46.184391451479925,
20447,,260.77707926432294
20480,46.333552008692614,260.77707926432294
20520,43.20834484320186,260.77707926432294
20530,,251.02490234375
20560,35.73427628807185,251.02490234375
20600,36.247235670235234,251.02490234375
20640,39.31528207474632,
20680,26.2426630608422,
20720,48.86854729217702,
20726,,153.32057407924106
20727,,153.32057407924106
20760,58.278407337396004,153.32057407924106
20799,46.270371382667086,
20800,,153.32057407924106
20840,35.550127632826396,
20880,32.3877682622136,
20887,,395.9423828125
20920,34.49232655745631,395.9423828125
20960,29.942675109891624,395.9423828125
21000,56.9641134403527,395.9423828125
21007,,326.123046875
21040,53.00888918139334,326.123046875
21080,40.885892396464556,326.123046875
21120,33.543221218897386,
21160,47.89985033134931,
21165,,344.53125
21200,48.75409481763146,344.53125
21240,49.023119304068885,344.53125
21280,45.62732838022934,344.53125
21320,36.55843994062615,
21360,36.04278535553461,
21368,,305.51068115234375
21400,46.24160037821103,305.51068115234375
21440,50.401918194924555,305.51068115234375
21448,,348.47080775669644
21480,36.65512868933273,348.47080775669644
21521,28.470806826437634,348.47080775669644
21560,45.995150285237884,348.47080775669644
21567,,325.654296875
21568,,325.654296875
21599,48.76531905338282,
21600,,325.654296875
21640,50.79382444292759,325.654296875
21680,44.959306582802974,
21720,41.394327558151204,
21727,,332.0458984375
21760,42.04823095193844,332.0458984375
21801,43.094246515210216,332.0458984375
21839,38.095984176343116,332.0458984375
21846,,328.111572265625
21879,41.0318460389498,
21880,,328.111572265625
21920,34.987354489364776,328.111572265625
21926,,272.3681640625
21959,30.842896607912778,
21960,,272.3681640625
21999,43.282211289141195,272.3681640625
22040,71.15802965835499,
22079,70.80408701527304,
22091,,59.599609375
22123,50.129313126064375,
22124,,59.599609375
22160,39.204575189203254,59.599609375
22199,38.32082562538397,
22200,,59.599609375
22240,37.341171007027725,
22279,32.60316705728193,
22291,,41.005859375
22319,29.46828084513305,
22320,,41.005859375
22359,28.071970444967263,
22360,,41.005859375
22400,26.19571261156213,
22440,24.058396390754254,
22479,26.026510812412734,
22480,,0.0
22520,29.505240815083525,
22559,31.102809934100378,
22560,,0.0
22600,32.660071790833726,
22640,30.1529463620313,0.0
22680,33.04372785855452,
22720,29.436627284411877,
22760,26.79497939125302,0.0
22799,31.5657833708511,
22839,38.56738649191942,
22843,,401.4111328125
22879,46.69366776426984,401.4111328125
22919,48.22407608374989,401.4111328125
22924,,227.88904865479572
22959,39.42044742110972,227.88904865479572
22999,47.82476004306708,227.88904865479572
23039,47.92429141851141,227.88904865479572
23042,,114.22502790178572
23079,46.89299232597965,114.22502790178572
23119,41.68131221321222,114.22502790178572
23159,39.03040621349868,
23199,38.084786458478504,
23203,,261.6015625
23239,45.997819146978365,261.6015625
23279,47.74143866224076,261.6015625
23319,45.77444042482263,261.6015625
23323,,237.47440011160714
23359,47.12264649911777,
23360,,237.47440011160714
23399,43.716628676796496,237.47440011160714
23403,,217.09117683531747
23439,36.31901756117779,217.09117683531747
23479,31.341807228140816,217.09117683531747
23482,,200.25176275344123
23483,,200.25176275344123
23520,26.00272608813323,200.25176275344123
23560,25.246359983615484,200.25176275344123
23600,22.424636743850257,200.25176275344123
23640,25.076042479851726,
23680,24.081428213726845,0.0
23719,26.941015674916557,
23759,39.01111867877104,
23767,,403.19190615699404
23799,39.92566040473865,
23800,,403.19190615699404
23840,58.125699475943016,403.19190615699404
23880,54.10938538611585,403.19190615699404
23885,,404.61263020833337
23920,33.047001612694515,404.61263020833337
23960,28.955641028727918,404.61263020833337
23966,,516.6530500139509
23999,42.41699226792835,
24000,,516.6530500139509
24040,45.12916687873513,516.6530500139509
24080,36.238742438064186,
24120,41.948896287505306,
24160,45.88068270496619,
24169,,448.96484375
24200,42.230140484481275,448.96484375
24239,37.20992671361898,
24240,,448.96484375
24250,,454.5421927315848
24279,27.612590092484023,454.5421927315848
24319,38.08556891690779,
24320,,454.5421927315848
24327,,337.63397216796875
24360,44.192012293186096,
24361,,337.63397216796875
24399,38.05125348822644,
24400,,337.63397216796875
24439,36.61768378241346,
24440,,337.63397216796875
24449,,489.3136291503906
24480,31.249668023516147,489.3136291503906
24520,36.36714533318725,489.3136291503906
24528,,515.625
24560,25.02481311282578,515.625
24600,25.349027534229446,515.625
24640,18.62100265177766,
24680,22.558383932429567,
24719,18.992880893783536,
24720,,0.0
24760,17.951782768497257,
24799,21.901188032624603,
24800,,0.0
24839,22.12758168727631,
24880,22.634428233624252,0.0
24920,24.49005860534294,
24960,22.558534188667036,0.0
24999,20.895927471411806,
25039,17.09713084809897,
25080,19.547045699725196,0.0
25120,24.00595741903568,
25160,30.54291835391296,0.0
25199,30.896594437677074,
25240,38.131669051386744,0.0
25280,30.172416113158917,
25320,27.66590714529132,
25360,33.76598679926688,
25370,,86.1474609375
25400,38.16974278012702,86.1474609375
25440,43.91761477927807,86.1474609375
25480,43.14578307476439,
25520,37.30887652392931,
25530,,215.34103771996874
25561,36.96746911094784,
25562,,215.34103771996874
25600,37.563013042351166,215.34103771996874
25640,35.578537195616406,215.34103771996874
25647,,262.6171875
25680,40.140058834506206,262.6171875
25720,40.03209962446224,262.6171875
25760,34.38652653313891,
25799,33.9423024411311,
25807,,91.96798270089286
25839,33.57002178582998,91.96798270089286
25880,30.152684907091167,91.96798270089286
25920,28.435848019467976,91.96798270089286
25960,46.3373778784223,
26000,35.14236391726327,
26005,,2822.412109375
26040,33.35476322555997,2822.412109375
26080,27.952595475567627,2822.412109375
26119,27.00371074429028,
26160,27.2550743777284,
26200,26.02543502493137,0.0
26240,30.713722021066843,
26280,39.878716099058934,0.0
26320,37.326496398763645,
26360,40.79325289421756,
26367,,673.87939453125
26399,40.96487862745883,
26400,,673.87939453125
26440,40.01300147540351,673.87939453125
26480,43.635373678209206,673.87939453125
26488,,498.1508091517857
26520,44.14479116539998,498.1508091517857
26560,43.5222674408558,498.1508091517857
26570,,408.82743690127415
26600,43.04550681083956,408.82743690127415
26639,39.830079728453356,408.82743690127415
26646,,411.4953177315848
26679,38.04533480610563,
26680,,411.4953177315848
26719,38.24253307000181,411.4953177315848
26759,36.925635735300496,411.4953177315848
26763,,416.0185023716518
