relative_time,DecibelSource,PitchSensor
0,11.721636092573624,
1,,0.0
40,11.755092248181482,
81,28.874546555722734,0.0
121,13.514926141030497,
161,10.877402318853369,0.0
200,10.920553317647524,
240,12.710970652089443,
241,,0.0
281,10.837816746767587,
320,11.598946810684103,
361,11.554953164503116,0.0
400,11.755254029731502,
441,11.476832238825592,0.0
481,13.569174793226754,
521,30.21211456386435,0.0
561,38.13960432839802,
601,39.80409647385692,
641,41.92925140500889,
652,,138.9501953125
681,43.55125361240469,138.9501953125
721,44.58961577823628,138.9501953125
729,,187.548828125
761,45.23910103282333,187.548828125
801,38.65017605482719,187.548828125
815,,199.6435546875
841,34.641864603254476,199.6435546875
881,33.713147846745194,199.6435546875
893,,115.0732421875
921,27.196068516238956,115.0732421875
961,20.449582062176262,115.0732421875
1001,20.340045625361025,115.0732421875
1041,38.986962942488795,
1081,39.91830001922703,
1096,,97.7490234375
1121,42.232640730991385,97.7490234375
1161,44.220709648696364,97.7490234375
1201,44.908479325346576,
1241,46.11913628033843,
1301,43.11478000722104,
1314,,197.236328125
1341,42.57938215389138,197.236328125
1381,38.697828512999585,197.236328125
1421,34.80220352723536,
1461,28.308946329887007,
1476,,1591.26953125
1501,21.19656800138444,1591.26953125
1541,14.407755924273314,1591.26953125
1542,,0.0
1581,30.071915363515433,
1621,42.19235109632197,
1661,43.66790769686327,
1671,,394.4666748046875
1701,45.395900637327706,394.4666748046875
1741,44.3219179063433,394.4666748046875
1755,,242.2690691266741
1781,42.05024239849436,242.2690691266741
1821,38.94790707705668,242.2690691266741
1861,36.22787191295845,
1901,32.70607879088345,
1941,31.181223925914804,
1956,,480.1068115234375
1981,27.70097601508609,480.1068115234375
2021,26.892662348285047,480.1068115234375
2061,24.465543289887037,
2101,25.179841147929455,0.0
2141,25.64001895643035,
2181,24.490339318789655,0.0
2221,21.029747358245384,
2261,15.60716379642946,
2301,13.086572952393826,0.0
2341,13.444120122997381,
2381,16.79875864281458,0.0
2421,37.94827051274328,
2461,42.88726154607248,
2480,,2063.75
2501,45.13589012653965,2063.75
