relative_time,DecibelSource,PitchSensor
6366,,401.7236328125
6367,,401.7236328125
6402,39.23225097937256,401.7236328125
6440,44.5984758002475,401.7236328125
6449,,423.73860677083337
6480,37.99004573258307,423.73860677083337
6521,33.068385659728925,
6522,,423.73860677083337
6538,,360.18349783761164
6561,30.54717904302418,360.18349783761164
6600,33.84269781851675,360.18349783761164
6640,30.914075242599903,360.18349783761164
6649,,483.8720703125
6680,29.041835776136725,483.8720703125
6721,30.49241322992185,483.8720703125
6760,30.949519698433793,
6800,33.782456225146156,0.0
6841,32.809872186547906,
6880,33.12254976476549,
6921,34.025309960017466,
6936,,161.10188802083331
6960,30.896133781228187,161.10188802083331
7000,29.26914394278018,161.10188802083331
7040,26.208109530764567,
7080,25.43063800370517,
7081,,0.0
7125,23.407363072021926,
7161,22.605418865638903,
7200,22.894850513469933,
7201,,0.0
7241,23.814169658350014,
7280,22.837920663147784,0.0
7321,23.587504237319777,
7360,22.742298695029895,
7361,,0.0
7401,22.66264504159645,
7441,22.66217826119895,
7481,23.29736774799155,0.0
7522,22.98746665952431,
7560,22.48534848140563,0.0
7600,22.601633645670063,
7641,20.989124014168787,
7642,,0.0
7680,22.1397227138823,
7721,23.688295535258806,0.0
7760,23.082037370112612,
7800,22.76848515600498,
7840,22.177912108205973,
7841,,0.0
7880,22.75377960219093,
7921,22.240765403875233,
7922,,0.0
7961,21.808089699502403,
8001,21.85699192548349,0.0
8040,22.378169213482177,
8081,21.656073300580196,
8120,22.55320374431754,
8121,,0.0
8161,22.74343768044553,
8201,22.838983627272608,0.0
8241,22.23979533710484,
8281,22.329183564787954,0.0
8320,21.555047282739036,
8361,22.217660189785402,
8401,21.94657475356484,
8402,,0.0
8442,21.596070878641367,
8481,21.93774329135962,0.0
8521,22.084437940424777,
8561,22.981696159139624,0.0
8601,21.957318285263398,
8641,21.776346411401466,
8682,21.184218298095374,0.0
8721,21.71699926385349,
8762,22.24102992993858,0.0
8800,22.329125963758486,
8841,22.334422063077376,0.0
8881,21.53883967249628,
8921,21.645450505808277,
8961,21.97913179478418,
8962,,0.0
9002,21.67804434392167,
9041,34.406112222593094,0.0
9081,45.793289537002586,
9121,54.55904767447124,
9144,,315.0323554144965
9145,,315.0323554144965
9160,51.59505659662848,315.0323554144965
9200,51.41306001569869,315.0323554144965
9242,44.74861486035713,315.0323554144965
9266,,327.9989420572917
9281,48.56154854544499,327.9989420572917
9321,44.47493619937226,327.9989420572917
9360,40.62309865433343,
9400,51.485045034640045,
9407,,325.263671875
9443,59.36624887247209,
9444,,325.263671875
9481,64.4564458195186,325.263671875
9521,59.85659308231707,325.263671875
9535,,326.123046875
9560,48.726426145144956,
9561,,326.123046875
9601,48.93648046141122,326.123046875
9641,46.52032501271346,
9681,38.12512701318662,
9697,,346.42916724795384
9720,39.69051374782649,346.42916724795384
9761,45.77881270391512,346.42916724795384
9800,42.44285635966361,
9801,,346.42916724795384
9814,,345.78825378417963
9815,,345.78825378417963
9840,34.2204052349408,
9841,,345.78825378417963
9881,40.67313969841684,345.78825378417963
9920,43.670954957739795,
9961,42.97587864842252,
9974,,381.16250174386164
10001,36.65344033265805,381.16250174386164
10040,42.74470854026183,381.16250174386164
10080,37.93546730065897,381.16250174386164
10085,,342.9356747581845
10120,29.208598179517505,342.9356747581845
10160,31.54600606744648,342.9356747581845
10169,,341.25
10200,46.48708057280379,341.25
10240,46.34699500431304,341.25
10259,,357.1002463688928
10280,44.50355065593143,357.1002463688928
10320,41.286979566642344,357.1002463688928
10360,33.83416992557392,357.1002463688928
10370,,288.03228469122024
10400,34.784918934386965,
10401,,288.03228469122024
10440,35.812059777352886,
10441,,288.03228469122024
10480,33.87093883501471,
10521,36.1370420436127,
10535,,422.3193359375
10561,27.78214847054159,422.3193359375
10600,24.8701164887118,
10601,,422.3193359375
10640,23.07050711555152,
10681,22.15565331155488,
10722,22.471267424373917,0.0
10762,21.447788837270203,
10801,22.56372166953977,0.0
10840,21.576044279751386,
10880,22.234632702127797,0.0
10921,22.792858413126833,
10961,23.799588147131256,
11002,23.610100557121775,
11003,,0.0
11040,24.295957463115737,
11082,24.830541457622388,0.0
11121,40.41346598795363,
11161,31.39721347876042,
11177,,1052.314453125
11200,37.985207160848795,1052.314453125
11241,59.606272661743425,
11282,65.23321938459327,1052.314453125
11320,60.22560516986641,
11360,49.535514930342536,
11369,,517.6777866908483
11402,51.529276867207145,517.6777866908483
11442,43.89381027935987,517.6777866908483
11455,,393.5986328125
11480,43.35760647955147,
11481,,393.5986328125
11521,37.01821696258825,393.5986328125
11560,38.15682351345024,393.5986328125
11568,,375.7373046875
11601,38.449742899596714,
11602,,375.7373046875
11640,33.73073671164953,
11641,,375.7373046875
11648,,369.423828125
11681,42.11154017538195,369.423828125
11720,34.613294555952564,369.423828125
11760,29.25768576389105,
11804,34.335308239558245,
11841,29.901615958421317,
11850,,357.57781982421875
11881,25.646546598035506,357.57781982421875
11922,46.64139850404892,357.57781982421875
11961,46.46481352455435,
12004,60.150871716650194,
12016,,374.3310546875
12040,59.478862429313295,374.3310546875
12082,49.26063207235305,
12083,,374.3310546875
12122,51.291857197186054,374.3310546875
12130,,312.98095703125
12160,44.60221206628731,312.98095703125
12203,45.35825332968646,312.98095703125
12241,40.919521553804906,
12281,38.24456691906413,
12294,,396.8903459821429
12321,29.594243194309477,
12322,,396.8903459821429
12360,26.83549360708506,396.8903459821429
12400,41.2695354356712,
12401,,396.8903459821429
12440,35.089628126385584,
12480,30.6551937809928,
12489,,400.3955078125
12520,26.099094534428726,400.3955078125
12560,24.994517277084324,400.3955078125
12601,22.715676734958066,
12640,22.595353722871934,
12681,21.989857468845017,
12682,,0.0
12721,23.821804632339507,
12761,23.001094686904416,0.0
12800,23.1019943034984,
12841,23.100017201843915,0.0
12880,22.83566580580886,
12920,23.10751095965699,
12960,24.811166789122066,0.0
13000,25.37594960761546,
13040,24.58021701357403,0.0
13080,25.23483234565611,
13120,25.672571577931915,
13121,,0.0
13160,24.967751583656288,
13200,25.00323927247271,0.0
13240,23.55572267758494,
13280,23.970478536959227,
13320,23.086938451783364,0.0
13360,22.48540404727267,
13401,22.23689854549134,0.0
13440,22.088990812640912,
13481,22.480525434482317,0.0
13520,22.58246772354983,
13560,22.53880622236721,
13600,23.08633367915374,
13601,,0.0
13640,22.971585507250253,
13680,46.89962585746314,
13686,,219.78021530877976
13720,52.481518252366406,219.78021530877976
13760,41.71312261095348,
13761,,219.78021530877976
13779,,326.36648837002843
13800,34.239378374855185,326.36648837002843
13841,45.43114272201073,326.36648837002843
13880,55.187937373465175,326.36648837002843
13887,,409.130859375
13920,51.98967554039129,409.130859375
13960,47.04861001931101,409.130859375
13965,,432.5390625
14000,51.96330911605733,432.5390625
14041,47.22827527695989,432.5390625
14081,43.75569270744212,
14122,49.58992452840357,
14161,55.08072466402798,
14178,,392.342529296875
14201,57.1462848230439,392.342529296875
14240,63.095887269514854,392.342529296875
14250,,394.8082738267472
14281,61.310372644586494,394.8082738267472
14321,51.82572491781155,394.8082738267472
14361,57.67980903852831,
14400,54.071174752390306,
14443,57.822377529364175,
14454,,398.50748697916663
14455,,398.50748697916663
14481,48.31367151200848,398.50748697916663
14521,42.91577829896749,398.50748697916663
14532,,410.86143856956846
14560,49.9368943388219,410.86143856956846
14600,52.46913818779487,410.86143856956846
14612,,410.44596354166663
14641,46.583698222170014,410.44596354166663
14680,43.47702837955546,410.44596354166663
14720,54.394526888152974,410.44596354166663
14729,,397.4539794921875
14761,60.89030821145449,397.4539794921875
14800,64.54978171510723,397.4539794921875
14806,,378.1318359375
14841,60.988079522480604,378.1318359375
14882,56.672512015408884,378.1318359375
14892,,376.9404296875
14920,51.521142903834615,
14921,,376.9404296875
14960,45.08206570833681,376.9404296875
15001,45.627960255744085,376.9404296875
15016,,398.3056640625
15041,45.211905164095086,398.3056640625
15081,37.58967219240338,398.3056640625
15092,,387.0840284559461
15120,34.600652514198245,387.0840284559461
15162,46.78381709525123,387.0840284559461
15200,48.53352475375283,
15241,46.65745200548771,
15281,47.61097252882473,
15291,,401.6392517089844
15292,,401.6392517089844
15320,48.129405588518814,401.6392517089844
15360,47.037878257064,401.6392517089844
15368,,255.68489583333334
15400,42.14599336961384,255.68489583333334
15440,43.842613364327875,
15441,,255.68489583333334
15453,,183.38263375418526
15481,42.7646222101738,183.38263375418526
15522,36.35224533958469,183.38263375418526
15561,50.47808252089929,
15562,,183.38263375418526
15574,,236.33006068638392
15600,43.788728149520885,236.33006068638392
15640,48.308731113743576,236.33006068638392
15680,49.579904631705844,
15721,48.41597575793479,
15739,,498.638916015625
15761,48.127284182709325,498.638916015625
15801,45.23310896945486,498.638916015625
15840,35.92954514355188,498.638916015625
15880,40.78233434977625,
15920,47.20458338868802,
15927,,1288.8671875
15960,42.76273701515975,
15961,,1288.8671875
16000,41.11066920788775,1288.8671875
16041,46.69276089801886,
16080,46.58088734034831,
16090,,496.10880533854163
16091,,496.10880533854163
16121,39.350292860446274,496.10880533854163
16160,36.337387891912826,496.10880533854163
16200,38.38721833759311,496.10880533854163
16213,,409.9945940290179
16240,34.84239455930484,409.9945940290179
16280,29.151505735301,409.9945940290179
16286,,226.4892578125
16320,50.7623511844738,226.4892578125
16360,51.18453601720624,226.4892578125
16401,53.49875926405868,
16440,63.95259128757401,
16480,63.34097730078022,
16488,,428.7109375
16524,56.41714378352414,
16525,,428.7109375
16561,53.43215515489514,428.7109375
16568,,592.5238037109375
16601,50.01968288564921,592.5238037109375
16640,44.67267185852066,
16641,,592.5238037109375
16649,,359.2442539760045
16682,46.8019839148275,359.2442539760045
16720,43.36805658362689,359.2442539760045
16760,35.7027627515199,359.2442539760045
16768,,426.1109270368304
16801,30.414761608714947,426.1109270368304
16840,26.993529206334905,426.1109270368304
16849,,396.591796875
16881,47.591336547805696,396.591796875
16920,47.51734332882635,
16921,,396.591796875
16929,,469.74609375
16930,,469.74609375
16960,40.489737116792625,
16961,,469.74609375
17000,33.183412848037925,469.74609375
17040,29.715072559262378,469.74609375
17080,26.36406011935135,
17121,24.404199774777055,0.0
17162,24.060117387468082,
17201,24.319824673448316,
17202,,0.0
17240,23.456193040484067,
17280,23.902319712296624,
17320,25.301946144246514,0.0
17361,27.85050047054097,
17400,28.9534203849858,0.0
17440,28.428999114536527,
17480,27.680211179332986,
17481,,0.0
17520,28.375100626868132,
17561,29.387114228529594,
17600,28.555253363439675,0.0
17640,28.252891964685883,
17680,28.40608163303292,
17681,,0.0
17720,28.482474324810525,
17760,27.594357136413116,
17761,,0.0
17802,27.15431976380334,
17840,25.766122801484,
17881,25.271160133486042,0.0
17920,24.422023736703203,
17960,24.17407667410835,0.0
18000,22.877255793309,
18040,22.94744828693343,0.0
18081,22.346142600457167,
18120,22.512863655461146,
18160,23.574475754694042,
18161,,0.0
18200,22.524649915899893,
18240,23.122699710207833,0.0
18280,23.934916368883595,
18320,22.27118293229948,0.0
18360,22.520173526072227,
18400,22.42057775856096,
18440,22.45446916597126,0.0
18481,45.61883104520944,
18520,36.18954170566791,
18527,,581.8483189174108
18560,31.218915181520227,581.8483189174108
18601,28.56666223331169,581.8483189174108
18640,58.57772881527584,
18680,69.75017511128777,
18691,,131.93359375
18720,72.21128879951563,131.93359375
18760,62.37197031967735,131.93359375
18800,57.68036797223437,131.93359375
18840,50.480723616420946,
18880,45.14328829117914,
18889,,513.8811645507812
18920,53.92899274467993,513.8811645507812
18960,49.91715197920571,513.8811645507812
18967,,350.6103515625
19000,46.06606602866773,350.6103515625
19040,47.39218530796256,350.6103515625
19082,58.98788356799534,350.6103515625
19090,,400.8642578125
19120,60.140595945817324,400.8642578125
19160,51.33427002081917,400.8642578125
19166,,381.1011178152902
19200,50.12125464603109,381.1011178152902
19240,52.15490279282211,381.1011178152902
19246,,342.8277878534226
19281,65.54397669047862,342.8277878534226
19320,65.54142452256133,342.8277878534226
19360,63.08851725767684,342.8277878534226
19367,,480.28965541294644
19400,60.21988394520666,480.28965541294644
19440,64.48052592579879,480.28965541294644
19449,,438.08326357886904
19480,62.32091544103545,
19481,,438.08326357886904
19520,52.193138074299156,438.08326357886904
19530,,497.7603454589844
19561,50.01220666795581,497.7603454589844
19601,50.279331687644806,497.7603454589844
19640,51.49380782714001,497.7603454589844
19648,,358.7346976143973
19681,41.020424703192255,358.7346976143973
19720,41.695858567982555,358.7346976143973
19731,,423.83905319940476
19760,51.05996987456536,423.83905319940476
19800,52.55052095887769,423.83905319940476
19810,,255.3936683614418
19840,45.52848751871001,255.3936683614418
19880,44.64726337158254,255.3936683614418
19922,37.764746468265955,255.3936683614418
19935,,252.96043178013394
19961,41.62486154347928,252.96043178013394
20001,49.25775238918039,252.96043178013394
20040,43.91851709644935,
20080,52.847290075746606,
20091,,350.8445521763393
20120,51.13175793928012,350.8445521763393
20160,45.769175037976986,350.8445521763393
20200,57.73747242910063,350.8445521763393
20206,,334.6240234375
20240,63.379510192799195,334.6240234375
20280,63.151091139064846,334.6240234375
20288,,319.137451171875
20320,65.644614350732,319.137451171875
20360,66.70517421464618,319.137451171875
20371,,308.3357747395833
20400,64.08059784457852,308.3357747395833
20440,60.40487635395121,308.3357747395833
20480,60.41121185284876,308.3357747395833
20520,63.467604122161404,
20560,61.070624075188206,
20566,,206.43197195870536
20601,53.63129899469094,206.43197195870536
20640,48.112960811111165,206.43197195870536
20650,,243.33425757998512
20680,50.21629991456198,243.33425757998512
20720,55.51650025678367,243.33425757998512
20760,50.8231307747155,243.33425757998512
20767,,199.61017862955728
20800,53.30997141461175,199.61017862955728
20840,52.13258393951005,199.61017862955728
20847,,234.3914794921875
20880,50.92821097243652,234.3914794921875
20920,47.57943093094933,234.3914794921875
20930,,266.1777587890625
20960,48.00514139004961,266.1777587890625
21000,50.217283482006316,266.1777587890625
21040,49.62537636372724,266.1777587890625
21049,,287.5771484375
21080,49.66058009131379,
21081,,287.5771484375
21122,42.23545472194956,287.5771484375
21132,,158.00179036458331
21160,41.223673801676135,158.00179036458331
21200,37.13196671989662,158.00179036458331
21211,,219.26350911458331
21212,,219.26350911458331
21240,41.99914710808827,219.26350911458331
21281,48.7105775386127,219.26350911458331
21319,47.80530868627724,
21320,,219.26350911458331
21323,,229.16870375537368
21359,39.017816572690926,229.16870375537368
21399,39.81450796469583,
21400,,229.16870375537368
21405,,228.29872349330358
21439,37.618935055512296,228.29872349330358
21479,32.00645956186799,
21480,,228.29872349330358
21485,,229.89109584263394
21519,35.036349093721384,229.89109584263394
21559,34.199989013245684,229.89109584263394
21563,,229.26375325520831
21564,,229.26375325520831
21599,28.045717074445893,229.26375325520831
21639,26.21677225006669,229.26375325520831
21679,33.03287423042864,229.26375325520831
21719,29.609863291137522,
21759,23.303021642777928,
21760,,0.0
21800,25.50391299077717,
21839,37.160181153047354,
21844,,172.940673828125
21880,35.64412143761765,172.940673828125
21920,30.52196680556612,172.940673828125
21960,34.83316919815293,172.940673828125
21967,,169.81119791666669
22000,31.3544799583762,169.81119791666669
22039,31.815135239184755,169.81119791666669
22080,35.57655373231558,
22120,36.77573176671418,
22129,,605.4033203125
22160,56.83493149375735,605.4033203125
22200,60.29728587905157,605.4033203125
22240,55.93240534206254,605.4033203125
22245,,473.73046875
22280,45.96804644496533,473.73046875
22320,42.38630097751977,473.73046875
22360,37.72099696881415,
22400,42.18935996209436,
22408,,66.59598214285714
22440,40.349648433194425,66.59598214285714
22480,32.159197835392355,66.59598214285714
22520,27.613195830426985,66.59598214285714
22560,39.027482518992834,
22600,39.71190170509529,
22605,,477.40234375
22640,41.0114333136412,
22641,,477.40234375
22680,30.664182664677845,477.40234375
22686,,483.4814453125
22720,26.828007697423708,483.4814453125
22760,24.35689832573999,483.4814453125
22800,23.707859518730228,483.4814453125
22840,24.12822313543341,
22880,24.060967965445982,0.0
22920,22.981212872392703,
22960,21.8593031038623,0.0
23000,22.202667533867633,
23040,23.00974597426531,
23080,22.552054791780396,0.0
23120,22.634374542118586,
23160,20.77693301279693,0.0
23200,22.344033514620545,
23241,23.085450559850017,0.0
23280,24.20253331616017,
23320,43.39551779622897,
23360,52.43553218345817,
23364,,453.916015625
23400,56.19350537992211,453.916015625
23440,55.58384982344669,453.916015625
23445,,436.4453125
23480,43.5469355104727,436.4453125
23520,47.50331598709103,436.4453125
23524,,434.3359375
23525,,434.3359375
23560,44.53431750012895,434.3359375
23600,45.26623887978368,434.3359375
23640,53.57432211584829,434.3359375
23647,,425.6640625
23680,57.738280725312464,425.6640625
23720,54.06579576229714,425.6640625
23727,,429.4921875
23760,45.78657807639462,429.4921875
23800,45.10959095215952,429.4921875
23806,,425.6396484375
23841,48.270273436337106,425.6396484375
23880,39.62958282648218,425.6396484375
23920,34.34191657983925,425.6396484375
23928,,522.8272569444445
23961,42.86115196480744,522.8272569444445
24000,37.235464163230766,522.8272569444445
24006,,366.533203125
24007,,366.533203125
24040,30.70822897156461,366.533203125
24080,29.567682615213467,366.533203125
24086,,369.501953125
24120,47.787974840527234,369.501953125
24160,49.420317803000636,369.501953125
24171,,204.75776987227184
24200,39.202422665787346,204.75776987227184
24240,37.22597783912546,204.75776987227184
24280,45.24752592172457,204.75776987227184
24287,,261.54103306361606
24320,48.79701869577601,261.54103306361606
24360,47.9425479475404,261.54103306361606
24369,,190.0165999478133
24402,43.69744998879689,190.0165999478133
24440,38.80889227001094,190.0165999478133
24448,,189.71404302687873
24480,45.76689493606631,189.71404302687873
24520,48.699074649346976,189.71404302687873
24560,42.34237364700132,
24561,,189.71404302687873
24600,50.88689955743874,
24640,54.04197853255626,
24651,,360.1873343331473
24680,42.69553141573109,
24681,,360.1873343331473
24720,36.92830539015189,360.1873343331473
24725,,386.99728829520086
24760,48.02893621070658,
24761,,386.99728829520086
24800,43.94222228568622,386.99728829520086
24840,44.68155722125009,386.99728829520086
24850,,281.728515625
24880,54.73689489323894,281.728515625
24920,56.43328774432523,281.728515625
24961,46.22934675231767,
25000,49.14266588876258,
25006,,451.923828125
25040,52.35550956327315,451.923828125
25080,56.006280423902226,451.923828125
25120,67.11306131158592,451.923828125
25126,,506.568115234375
25160,55.87204161751211,506.568115234375
25200,50.597679078415744,506.568115234375
25207,,505.69173177083337
25240,48.924212044473336,505.69173177083337
25280,41.64027279350668,505.69173177083337
25287,,482.7001953125
25320,36.51544574146729,482.7001953125
25360,43.07752421206905,482.7001953125
25400,38.0873055091603,482.7001953125
25405,,427.7734375
25440,35.95184424889916,427.7734375
25480,35.02798117608392,427.7734375
25486,,428.1640625
25520,40.98507108199696,428.1640625
25560,53.97150176833003,428.1640625
25567,,501.0324435763889
25600,60.33131960824142,501.0324435763889
25640,62.8187222390477,501.0324435763889
25680,62.59867124639843,
25681,,501.0324435763889
25690,,498.3997599283854
25720,49.809379820899,498.3997599283854
25760,52.86108929613569,498.3997599283854
25800,53.36492225186851,
25840,57.719079803498715,
25847,,351.6167340959821
25880,54.189962960035785,
25881,,351.6167340959821
25920,47.55682276970412,351.6167340959821
25960,53.138339739080614,351.6167340959821
26000,48.01803981473705,
26040,51.06073754899736,
26049,,363.2050432477679
26050,,363.2050432477679
26080,41.20553451468656,363.2050432477679
26120,48.65948357041748,363.2050432477679
26127,,286.38946533203125
26160,58.518771279036834,286.38946533203125
26200,49.472550743932224,286.38946533203125
26240,42.7060601331294,286.38946533203125
26280,62.51203734216126,
26320,61.59164222048331,
26324,,2511.1181640625
26360,51.05296889581241,2511.1181640625
26400,45.5987188453731,2511.1181640625
26440,48.439895625530205,
26480,59.09091271647717,
26520,57.04052516273713,
26529,,191.91183035714286
26530,,191.91183035714286
26560,54.08499328370581,191.91183035714286
26601,46.59897290306155,191.91183035714286
26640,56.65241594518986,
26680,59.39994417244081,
26688,,68.62248883928572
26720,52.17009242100667,68.62248883928572
26760,52.933143346797436,68.62248883928572
26800,55.157411238437476,68.62248883928572
26840,53.60208632301799,
26880,49.19558015395594,
26889,,156.71944754464286
26890,,156.71944754464286
26920,45.22246423640241,156.71944754464286
26960,40.5771859581625,156.71944754464286
26971,,185.86559477306548
27000,37.74713507796144,185.86559477306548
27040,50.015715248916536,185.86559477306548
27080,48.96542310712074,
27120,52.83106795936539,
27160,51.99081833696276,
27171,,396.65863037109375
27200,46.19666677792671,396.65863037109375
27240,42.64080823099516,396.65863037109375
27249,,399.75209554036456
27280,38.06179012269205,399.75209554036456
27320,35.6743103762721,399.75209554036456
27327,,403.33211263020837
27328,,403.33211263020837
27360,37.19650663999031,403.33211263020837
27401,37.23228914586573,403.33211263020837
27440,47.67824321610463,403.33211263020837
27480,42.783381169202485,
27520,42.54894904734064,
27526,,438.86936732700894
27560,37.97550282765691,438.86936732700894
27600,29.8394369838078,438.86936732700894
27610,,383.2872663225446
27640,39.19075600719575,383.2872663225446
27680,56.27024876948086,383.2872663225446
27720,55.22062095935247,383.2872663225446
27726,,365.4776824466766
27760,50.632232599253236,365.4776824466766
27801,63.10630530270912,365.4776824466766
27811,,307.18954903738836
27840,61.56831564067696,307.18954903738836
27880,60.2498729532966,307.18954903738836
27889,,343.44916449652777
27920,60.59829613597982,
27921,,343.44916449652777
27960,53.49923985741091,343.44916449652777
28000,54.811881844229944,343.44916449652777
28040,59.070529054340774,
28080,51.961274926415975,
28088,,322.841796875
28121,56.49360077336798,322.841796875
28160,51.79762659941305,322.841796875
28200,51.405983219450405,
28240,49.40428818624022,
28280,59.19296708642837,
28289,,267.7666364397321
28320,55.9362707781014,
28321,,267.7666364397321
28360,47.702424384223136,267.7666364397321
28368,,261.3409423828125
28400,41.54961740298091,261.3409423828125
28440,43.98140250056954,261.3409423828125
28447,,298.6335100446429
28480,52.012142747930184,298.6335100446429
28520,46.28955685994142,298.6335100446429
28560,55.68568199167696,298.6335100446429
28567,,365.970703125
28600,67.9964949591485,365.970703125
28640,66.67153979731431,365.970703125
28648,,542.7740071614583
28680,61.481076820523555,542.7740071614583
28720,54.7414426151564,542.7740071614583
