relative_time,PitchSensor,DecibelSource
0,0.0,28.727388274726685
77,0.0,28.457180179666587
131,0.0,31.550322287909704
198,0.0,32.013971243204516
264,,34.92760389026837
331,2848.28125,35.327543789924974
398,2848.28125,33.843534141375066
464,3082.96875,31.956229435869368
531,,31.476763242410986
598,1507.8515625,36.08739919068788
664,1507.8515625,53.417114350373396
731,,41.883940712614276
799,978.1640625,38.52235939411887
864,,38.46213363879387
931,1507.96875,36.49334858712142
1000,1507.96875,37.45387121320009
1064,1487.65625,38.26204423499253
1131,1021.5885416666667,41.78113252314632
1200,,39.463539972262744
1264,,39.548693710664786
1331,3342.03125,43.71677294808662
1399,,54.28945907516666
1464,457.30840773809524,56.71290428925775
1531,529.1588541666667,55.7074369629901
1599,529.1588541666667,53.480165360442115
1664,,50.98806339517981
1731,174.453125,51.31673188298524
1799,177.81944444444446,56.8804321087441
1864,,52.159387953443925
1931,,57.14740384665852
1998,300.1328125,52.60743785020125
2064,184.53683035714286,54.32316557595327
2131,,48.792966297511676
2200,,50.38826730501417
2264,205.97966269841268,49.35799384263986
2331,,48.90650122758956
2399,410.15625,42.77517532969171
2464,,44.6520433758063
2531,,55.73961775051052
2597,1512.65625,43.40800922595561
2664,,47.375345348843055
2731,1525.625,58.25565666815491
2798,1525.625,61.36390758555415
2864,,47.97094342630254
2931,248.158203125,50.980134551859294
2999,127.26789847883599,52.14960350451755
3064,,49.61188458769324
3131,,54.3465351934783
3198,129.36197916666669,48.45079426994751
3264,129.51683407738093,50.43385858981756
3331,105.1640625,47.447700536705746
3399,105.1640625,46.91691375691052
3464,,37.496590320949
3531,230.18601190476193,47.90953336573331
3599,,50.967432118991425
3664,138.52604166666669,50.13056424844345
3731,138.52604166666669,41.72632116686294
3800,,47.423715832469
3864,3880.15625,52.7288081102272
3931,,44.25762393384011
3998,1507.03125,57.533202580424934
4064,1507.03125,45.24201327535919
4131,,45.82358855465685
4198,504.9609375,49.219724435464286
4264,411.171875,46.848812522672915
4331,411.171875,45.03749838395311
4399,,38.869417059834156
4464,131.76060267857144,50.072440798396336
4531,,50.38250476866334
4599,2016.171875,51.07315137608036
4664,2016.171875,45.934300693750785
4731,,50.837641210954544
4799,550.0651041666667,44.42291586286071
4864,,48.08474306521547
4943,205.06944444444446,43.75462420447172
5000,205.06944444444446,38.24971461123694
5064,128.72395833333334,48.04956799857492
5131,,48.33459487497643
5199,553.1897321428571,45.929646588324786
5264,553.1897321428571,41.28689993585454
5331,,53.1241644888116
5400,136.98350694444446,47.43368635289657
5464,,50.154142484021456
5531,,54.22722766796937
5599,131.62109375,55.506685412043986
5664,126.76866319444444,54.350540209402894
5731,125.29166666666667,53.367338332503124
5799,125.16359540343916,43.82917135087531
5864,125.16359540343916,48.2944529760012
5931,,49.96064889624239
6000,232.8012152777778,49.606372331102044
6064,118.30729166666666,45.11054069468214
6131,125.49727182539682,36.54946226584344
6197,125.49727182539682,34.59543258280413
6264,,34.294292643817876
6331,3290.46875,33.016809492935764
6399,,36.06166314607621
6464,,33.60593413565249
6531,44.11376953125,36.34275694625944
6600,,53.08995293038946
6664,3122.65625,56.18867773005534
6731,3154.21875,56.58273803042341
6799,3154.21875,41.246672176986095
6864,3169.6875,35.098742850047195
6931,3515.625,45.85990583835894
7000,,51.50734954796199
7064,,47.5630893315181
7131,139.73958333333331,48.31204071017892
7198,,44.908149793838604
7264,135.72265625,40.41629508475138
7331,171.22395833333331,42.682268376646284
7399,171.22395833333331,52.62436850333654
7464,,51.6414160641337
7531,441.2053571428571,53.556717724510904
7599,622.390625,46.3006157067482
7664,405.15625,37.957410208692444
7731,405.15625,37.05778212828598
7799,,36.24591459126848
7864,125.48828125,32.18797998111738
7931,137.45442708333331,47.454105369979835
7999,137.45442708333331,47.81302898489923
8064,87.68694196428572,46.82812708299168
8131,104.04389880952381,46.261144344180714
8199,,43.737209506768494
8264,3187.8125,36.04550032571262
8331,3187.8125,33.979400086720375
8398,,34.69969209499959
8464,3290.15625,40.5766610390983
8531,,46.36497926133204
8599,,45.37025310604068
8664,688.42578125,43.71067862271737
8731,,46.544364629960604
