relative_time,PitchSensor,DecibelSource
0,0.0,30.047511555910013
61,0.0,30.17450729510536
123,0.0,30.606978403536118
189,0.0,27.442929831226763
261,0.0,30.962145853464055
323,0.0,28.215135284047733
389,0.0,32.27886704613673
462,,31.235249809427323
523,0.0,32.16165902285993
589,0.0,30.017337128090006
663,0.0,30.993352776859577
724,0.0,33.64175632770619
789,,32.22716471147584
863,1514.21875,33.24693913861775
923,1514.21875,30.584260244570057
989,0.0,28.721562727482926
1062,0.0,29.58085848521085
1123,,36.406801532776655
1190,,44.55636534947604
1263,913.203125,36.37389650129212
1323,,47.5374387892137
1389,502.81770833333337,52.018721301184385
1461,376.68359375,53.699631656869585
1523,376.68359375,52.146716850172595
1589,300.818359375,52.85341233138528
1664,,50.753680974254614
1723,207.6867559523809,52.47145601128529
1789,207.6867559523809,57.76953117899637
1861,104.07291666666666,53.20412184091673
1923,152.41319444444446,46.50103444225532
1989,,48.64172769192155
2063,149.39895833333333,41.363399965330444
2123,149.39895833333333,44.245059564044034
2189,,43.07966447028274
2263,339.140625,41.60408500089582
2323,,39.85156921277057
2389,298.9453125,45.935518802381225
2463,298.9453125,38.3511959042455
2523,,35.00785172917456
2589,167.51519097222226,38.32828129539354
2664,146.72526041666669,49.672015256581304
2723,146.72526041666669,51.87695531480045
2790,146.1015625,57.05442892552682
2863,138.43359375,55.46038984731137
2923,140.2238963293651,48.66724367986283
2989,,43.55911050526753
3063,,38.08346035740395
3123,617.7083333333333,39.578944872128986
3189,,50.61942292028086
3263,145.08928571428572,47.71021279890032
3323,145.08928571428572,40.48130927028968
3389,,44.82830723485827
3463,288.55729166666663,43.43762975285702
3523,,49.03665046287759
3589,141.00998263888889,54.1798125421142
3663,141.00998263888889,45.92698485848185
3723,144.638671875,40.62318695658775
3789,,34.00710636773231
3861,83.78162202380952,31.812717715594616
3923,0.0,29.84077033902831
3989,0.0,28.60936620700094
4062,0.0,30.780941504064106
4123,0.0,30.199466816788423
4189,0.0,31.99755177253475
4263,0.0,31.41763230275788
4323,0.0,30.90610707828407
4389,0.0,28.66877814337499
4462,0.0,29.360107957152096
4523,0.0,37.76119799052988
4589,,46.17943434828973
4663,1480.0,42.39699796686661
4723,,38.40733234611807
4789,1491.71875,38.5205280869785
4864,1491.71875,52.53076186443931
4943,,50.32014034159506
4989,140.14973958333331,39.93744756554462
5062,144.4140625,43.79577433327807
5123,144.4140625,49.33917319988705
5189,,47.519177554808024
5263,144.65773809523807,41.555182207084115
5323,141.9921875,46.50967692811734
5389,,48.63257413555167
5463,156.98567708333331,41.89714842323681
5523,156.98567708333331,39.89316304989951
5589,,37.7952434332479
5662,1500.0,51.492006316459126
5723,,49.840905490809746
5789,,48.22501520887691
5863,217.27678571428572,42.11654400553183
5923,141.98567708333331,46.66489900262497
5989,,40.96423330595271
6062,137.98177083333334,36.634182122526795
6123,137.98177083333334,34.454485142660495
6189,,42.84159920398682
6263,987.8776041666667,38.81156321075564
6323,,49.38164338930552
6389,,43.225293943414556
6462,141.50998263888889,48.52736103053581
6523,,44.45759836488631
6589,286.0360863095238,37.784406835712325
6663,,49.763774941494916
6723,,52.09439944811151
6789,531.1848958333333,45.21778587954529
6861,,50.9096659884002
6923,137.34033978174602,48.966915265628835
6989,137.34033978174602,51.22514046067324
7062,136.555859375,51.5971153306165
7123,131.98609561011904,48.16652193460318
7189,,42.656195831538845
7261,263.390625,40.464951643347085
7323,263.390625,42.90724480019223
7389,,38.76275588677879
7462,409.453125,37.27297202803587
7523,,36.50987094383445
7589,,36.79064318121313
7662,269.5546875,36.861892342440235
7723,,46.899921796586874
7789,136.38997395833331,46.356948108919184
7862,,39.321692459207924
7923,,44.19360869721284
7989,576.4322916666667,49.62525596735995
8062,719.48046875,39.819997141298785
8123,589.4389880952381,44.85536883086751
8189,589.4389880952381,41.60948480864697
8261,339.06187996031747,36.506959797606115
8323,410.390625,32.043913319192995
8389,0.0,31.020905255118368
8460,0.0,32.05204363948145
8523,0.0,31.427022457376154
8589,0.0,31.96452541703389
8660,,31.726029312098596
8723,0.0,30.362295440862944
8789,,36.08739919068788
8860,,33.18480725174518
8923,4077.8125,33.352572564345316
8989,,41.63965982954884
9060,3899.84375,38.96691526562884
9123,3899.84375,54.290251567115185
9189,,52.87933789099732
9260,136.79377480158732,53.10425645010872
9323,137.97851562499997,44.96001978701398
9389,137.19791666666669,38.30331993451962
9460,137.19791666666669,37.19497016610582
9523,,38.694664100808666
9589,1256.3802083333335,44.743182675787736
9660,,48.138544212713526
9723,,38.765642139838455
9789,315.07936507936506,34.55910240382743
9861,,30.595634179012677
9941,0.0,30.115704435972784
9989,,41.28399268717806
10063,,41.61218219691016
10123,349.7191220238095,36.83677298818692
10189,362.83668154761904,41.23067243736567
10264,357.28050595238096,33.75663613960886
10323,357.28050595238096,32.27886704613673
10389,,29.309490311675233
10461,0.0,29.138138523837167
10523,,48.700935840926164
10589,2377.96875,52.70417948245735
10663,2377.96875,50.44500562370641
10723,,50.869787929937694
10789,466.1763392857143,47.12430815924059
10862,484.55357142857144,46.83001984607199
10923,484.55357142857144,47.82737706547561
10989,321.89211309523813,49.84981622194313
11060,,49.106724200522585
11123,161.98549107142858,49.74207626234984
11189,,40.57323705369284
11261,,52.064993580869974
11323,406.29427083333337,44.76904053173798
11389,,43.97575048002289
11462,131.525390625,45.25614849395512
11523,131.525390625,40.79036457087489
11589,162.7203125,44.10389146513233
11661,,49.91425450856654
11723,541.2068452380953,43.08543071784684
11789,,37.269715836828766
11861,469.0625,51.0636090880675
11923,469.0625,41.01815785991744
11989,,45.22013638194022
12061,1239.7526041666665,46.625406301357096
12123,,49.49663184653949
12189,,44.56062224454952
12261,657.8515625,41.604985435223455
12323,419.08854166666663,38.55882430036036
12389,,47.19637837085267
12461,2581.25,44.449811120879446
12523,2581.25,51.55636598847132
12589,,49.96038593979734
12662,470.625,42.73695587930092
12723,,48.10642416810082
12789,,45.707180233278905
12862,476.875,49.39783742265477
12923,406.27864583333337,45.69186572404375
12989,407.4453125,46.501909183569296
13061,386.43247767857144,50.78920591154193
13123,386.43247767857144,44.034293955289634
13189,,41.83326796601633
13262,557.2786458333333,51.4212342621385
13323,493.68229166666663,46.04496052771067
13389,493.68229166666663,47.1535141284152
13461,,49.58936385357083
13523,109.02064732142857,43.23850003846803
13589,146.02771577380952,33.00378064870703
13661,,45.89927271986547
13723,,45.305710597370165
13789,472.734375,44.57866764258446
13861,,47.140529974872194
13923,155.95703125,46.782815921420244
13989,155.95703125,49.457934458658094
14061,167.11588541666666,46.20281836804235
14123,,40.31570032141101
14189,341.780753968254,54.84566030106859
14261,246.77269345238096,52.86386851297894
14323,246.77269345238096,45.663196215248114
14389,328.90364583333337,45.07180977260241
14461,357.7981770833333,45.51303581896227
14523,,49.70992722673155
14589,302.97395833333337,57.40320047579019
14661,302.97395833333337,54.54363059324774
14723,,45.761339452331775
14789,228.0078125,39.76028840091126
14861,,46.383794214736824
14941,1500.3125,49.65545048443566
14989,1500.3125,51.47070052733024
15062,,45.39101201794541
15123,382.65625,47.624309678099294
15189,383.59375,40.30680663999902
15261,383.59375,37.5457765604473
15323,381.015625,31.728946977521765
15389,381.640625,40.860393312680394
15462,,47.23915173494817
15523,,46.33296723811945
15589,593.2317708333333,40.37147503632554
15661,477.32421875,34.47623097760286
15723,339.453125,34.66422722433792
15789,,35.659658174466664
15861,,34.54234895748265
15923,1807.1875,33.19106059309776
15989,,30.81707270097349
16061,0.0,38.107028609471165
16123,0.0,47.31427587050948
16189,,41.740307180380256
16261,2472.65625,48.32917468222635
16323,,42.91080112963527
16389,484.84375,47.59901922968788
16462,484.84375,52.84187009343743
16523,300.76822916666663,47.63442968976531
16589,151.76382688492063,48.43207853739663
16660,148.27752976190476,45.85009279902461
