relative_time,PitchSensor,DecibelSource
0,0.0,23.783979009481374
92,0.0,21.335389083702175
142,0.0,18.692317197309762
197,0.0,15.185139398778876
289,0.0,23.57934847000454
314,0.0,24.983105537896005
375,0.0,25.728716022004804
442,0.0,31.03803720955957
509,0.0,31.392492175716068
575,,34.15474168109236
642,251.328125,35.428254269591804
710,199.83854166666669,37.10286647702891
775,199.83854166666669,56.86924809434262
842,216.46428571428572,58.51194729093133
910,257.0708912037037,44.610030224541
975,177.83072916666669,42.72954944848173
1042,177.83072916666669,45.35433375828049
1110,,40.06594386184137
1177,236.56901041666669,47.063507380285856
1242,226.43229166666669,41.073117454906736
1309,,47.73713325277022
1376,,49.5529319520027
1442,224.7585565476191,57.32257015960447
1509,207.86515115914787,42.719344938177656
1575,,52.40778814565453
1642,,54.53373387971357
1712,417.34375,41.42670977910689
1775,,58.816020349447086
1842,206.77734375,43.73776051370321
1909,213.98148148148147,58.574657802554235
1975,213.98148148148147,45.74922104783855
2042,211.57663690476193,43.918169236132485
2110,,46.558584589860956
2176,205.88541666666669,45.37063142781618
2242,205.88541666666669,60.5890295493586
2310,,60.89032468582329
2375,213.71701388888889,60.067196988264875
2442,210.1445707070707,60.048804366822125
2510,213.54296875,60.0761337335278
2575,213.54296875,61.199750475145734
2642,210.41219075520831,60.20625591401061
2709,210.5263671875,61.80242321611927
2775,206.59125,61.73543467138455
2842,208.57031250000003,60.70006078784489
2910,208.57031250000003,46.62767272763343
2976,205.99377893518516,44.447940102762324
3042,,44.09222800799023
3110,116.67178199404762,43.644196553502354
3176,116.67178199404762,43.88811413473523
3242,125.3515625,44.17072922513188
3310,,48.46380415688401
3375,325.1763392857143,44.45588636884166
3442,325.1763392857143,47.16420733846555
3510,211.69921875,57.11680717077805
3575,,49.30235652766285
3642,171.24739583333331,45.842633605527354
3710,,64.2394198965148
3775,,45.44923382058467
3842,234.71261160714286,62.77461139335098
3910,188.73046875,63.06654231650608
3975,,50.87078313777697
4042,181.22981770833334,44.40893346472835
4110,181.22981770833334,43.174155863310986
4175,159.59418402777777,60.62120371605818
4242,201.27686838624334,51.802836153153955
4309,211.0219494047619,65.14974134684259
4375,215.435546875,66.23803386063942
4442,215.435546875,58.42047288509639
4509,205.36783854166666,47.076723510147474
4575,223.958984375,58.77424333475815
4642,201.83333333333331,44.56320475374373
4710,201.83333333333331,45.75464965738023
4775,,49.4259333559316
4842,691.40625,43.74638384120188
4909,,55.45495146300618
4975,,57.13080415832877
5042,255.60546875,63.07502242075782
5109,200.97656250000003,47.380905284810964
5175,124.794921875,54.65504793736487
5242,,52.56325597774616
5310,,63.77081941260399
5376,187.44791666666669,53.299325358286815
5442,181.86328125,46.04550032571261
5510,,61.971462507489726
5575,,43.6726271478424
5642,188.021484375,41.76756667245258
