relative_time,PitchSensor,DecibelSource
0,0.0,27.3559889969818
46,0.0,22.944662261615928
113,0.0,21.760912590556813
180,0.0,21.55336037465062
266,0.0,23.07496037913213
314,0.0,23.324384599156055
380,0.0,24.377505628203878
446,0.0,26.13841821876069
513,0.0,29.876662649262748
581,0.0,22.7415784926368
647,0.0,33.117538610557546
713,,26.99837725867246
780,0.0,42.561161466543815
846,,54.44589665394126
913,651.2825520833333,60.37139928430938
980,651.2825520833333,51.73634904728814
1046,,40.981936258632885
1113,377.01822916666663,31.906117978136052
1180,0.0,41.80441298194719
1246,0.0,46.065103443171864
1313,,39.570802596579
1381,230.59027777777774,25.50228353055094
1446,0.0,23.344537511509312
1513,0.0,21.335389083702175
1580,0.0,22.55272505103306
1646,0.0,22.174839442139064
1713,0.0,28.312296938670634
1781,0.0,24.727564493172125
1846,0.0,23.69215857410143
1913,0.0,36.31443769013172
1980,,26.25312450961674
2046,0.0,31.10252917353403
2113,,60.25206703695311
2180,,60.426105538269255
2246,273.2786458333333,48.75020727348344
2313,305.59765625,57.10568356905857
2381,,52.096945930291916
2446,2137.8125,47.54944316901831
2513,2137.8125,52.1846197876615
2581,,38.11843006176477
2646,71.58984375,25.99883072073688
2713,0.0,33.69957607346053
2781,0.0,55.73084052608397
2846,,49.4843252815251
2913,258.1171875,50.420594073748546
2980,,44.09392030619153
3046,312.69921875,50.893256657471646
3113,312.69921875,31.277525158329734
3180,185.35016741071428,26.766936096248667
3246,0.0,24.440447959180762
3313,0.0,21.4921911265538
3380,0.0,23.201462861110542
3446,0.0,29.74971994298069
3513,0.0,22.92256071356476
3580,0.0,21.43014800254095
3646,0.0,21.072099696478684
3713,0.0,21.986570869544227
3780,0.0,21.613680022349747
3846,0.0,21.67317334748176
3913,0.0,22.405492482826
3981,0.0,21.64352855784437
4046,0.0,22.671717284030137
4113,0.0,22.14843848047698
4180,0.0,30.59184617631371
4246,0.0,22.69512944217916
4313,0.0,19.68482948553935
4381,0.0,28.247764624755458
4446,0.0,29.523080096621253
4513,0.0,28.744818176994666
4580,0.0,26.776069527204932
4646,0.0,26.82145076373832
4713,0.0,57.334749321296044
4780,,57.93318828494192
4846,126.76897321428572,67.7664126464646
4931,98.55748331529581,58.32092301177893
4980,98.55748331529581,36.462076122066854
5046,,57.576806565357536
