relative_time,PitchSensor,DecibelSource
0,0.0,17.708520116421443
41,0.0,17.708520116421443
106,0.0,16.62757831681574
173,0.0,14.913616938342727
240,0.0,15.797835966168101
306,0.0,16.232492903979004
372,0.0,23.384564936046047
440,,46.584216349864825
506,514.609375,51.36898052716475
572,514.609375,42.18167748420426
640,489.390625,37.97475287537334
706,398.4375,50.1392370896052
774,,29.86771734266245
839,101.552734375,37.26727209026572
905,101.552734375,43.28053250252685
973,,48.399868353791675
1040,3671.09375,34.32006687269598
1106,,57.58006800261622
1173,,50.20241089108949
1240,440.546875,40.930011966847495
1306,428.58072916666663,53.447969026125506
1374,488.0491071428571,54.22568502107865
1440,384.0625,54.22934381307001
1506,384.0625,35.31478917042255
1573,,29.02546779313991
1640,217.44270833333331,59.78828962629076
1706,167.609375,51.13956715008393
1773,167.609375,50.04312773806763
1840,,56.62649244487134
1905,163.67057291666669,48.058269662885365
1972,118.85323660714285,43.700317127095815
2040,,48.82735088426196
2106,,51.1067386774199
2173,387.890625,29.106244048892012
2240,,52.94558806994647
2306,378.74627976190476,52.838753844155015
2377,378.74627976190476,58.55218013129341
2440,452.03125,38.06247827195791
2506,437.8125,49.40765435631217
2574,,45.687647679858365
2640,97.583984375,41.02947968005374
2706,97.583984375,43.974011493526106
2773,,53.010973060922524
2840,447.34375,51.179636255600784
2905,,44.08613026855303
2974,,50.475007196783636
3040,202.90234375,38.29882446443493
3106,167.5859375,27.76701183988411
3174,0.0,23.424226808222063
3240,0.0,22.30448921378274
3306,0.0,24.471580313422194
3372,0.0,25.05149978319906
3439,0.0,24.955443375464483
3506,0.0,26.67452952889954
3573,0.0,23.820170425748685
3639,0.0,25.70542939881897
3706,0.0,24.345689040341988
3773,0.0,23.46352974450639
3839,,37.61251074308663
3905,,42.88495151773556
3977,2109.375,39.12647106218317
4039,2123.28125,35.006480633719114
4106,,35.88383768378728
4172,0.0,24.232458739368077
4240,0.0,24.03120521175818
4306,0.0,38.24256037629682
4373,,49.70551420743773
4439,119.71230158730158,45.95363929247437
4506,119.71230158730158,37.190825739014855
4574,95.9912109375,47.64392851801777
4639,,52.797604532758065
4706,539.2142857142858,61.056174678016745
4773,,60.2233308815518
4839,,44.95141769555622
4905,829.6940104166667,35.68788212315347
4972,832.265625,25.831987739686227
5039,0.0,23.404441148401183
5106,0.0,22.09515014542631
5172,0.0,22.32996110392154
5239,0.0,24.1161970596323
5306,0.0,23.80211241711606
5373,0.0,24.216039268698314
5439,0.0,23.74748346010104
5506,0.0,25.45307116465824
5576,0.0,23.74748346010104
5639,0.0,23.944516808262165
5706,0.0,22.405492482826
5773,0.0,26.910814921229687
5840,0.0,22.30448921378274
5905,0.0,23.80211241711606
5973,0.0,23.424226808222063
6039,0.0,24.69822015978163
6106,0.0,24.04833716619938
6174,0.0,24.1161970596323
6239,0.0,26.17000341120899
6306,0.0,23.010299956639813
6373,0.0,24.29752280002408
6439,0.0,24.927603890268376
6506,0.0,54.900048579124444
6572,,63.52052210219631
6639,,62.818314170748046
6706,100.46540178571428,58.47517134991528
6773,,42.522460504731185
6839,2556.875,57.30822635731648
6905,,64.91549520599261
6974,,42.78845021747168
7039,127.10292658730158,58.327381341435526
7106,99.65625,50.365690160760074
7174,,46.92943809874035
7239,,51.185127290362985
7306,392.29910714285717,55.87859071213118
7374,,38.03730170974544
7439,222.54557291666669,50.77411514255984
7506,119.29997519841271,49.25224398487678
7572,119.29997519841271,43.32801903177983
7639,,25.237464668115646
7706,0.0,52.17220655644518
7774,,51.22628671502005
7839,238.78580729166669,30.132586652835165
7905,238.78580729166669,51.21809253892437
7972,,44.76150245679268
8039,250.9609375,58.41056485065473
8106,,60.38073871008539
8174,,57.54718245963956
8239,103.93136160714285,59.19040940295191
8306,,49.182767866595796
8372,858.8671875,54.049619342507185
8439,,48.657907186962845
8506,,49.95433354306097
8573,432.03125,42.2300243921041
8639,390.90104166666663,48.10124939475361
8706,,40.88100634642659
8773,,25.943925503754265
8839,167.640625,23.926969532596658
8905,0.0,21.613680022349747
8973,0.0,22.380461031287954
9039,0.0,22.92256071356476
9106,0.0,21.4921911265538
9172,0.0,22.671717284030137
9239,0.0,22.648178230095365
9306,0.0,22.69512944217916
9372,0.0,23.283796034387375
9439,0.0,23.69215857410143
9506,0.0,22.50420002308894
9572,0.0,22.068258760318496
9639,0.0,24.345689040341988
9706,0.0,24.563660331290432
9776,0.0,23.74748346010104
9839,0.0,23.424226808222063
9905,0.0,23.61727836017593
9972,0.0,24.1161970596323
10039,0.0,32.63162464962217
10106,,38.4868165402395
10173,263.63671875,38.727388274726685
10239,,30.542299098633976
10306,0.0,26.560982020128318
10373,0.0,28.260748027008265
10439,0.0,24.517864355242903
10506,0.0,24.517864355242903
10573,0.0,23.673559210260187
10639,0.0,24.578818967339924
10706,0.0,24.563660331290432
10773,0.0,23.09630167425899
10839,0.0,22.92256071356476
10905,0.0,23.72912002970107
10973,0.0,23.99673721481038
11039,0.0,28.122446968003693
11106,0.0,24.756711883244297
11173,0.0,25.263392773898442
11239,0.0,26.263403673750425
11306,0.0,24.099331233312945
11373,0.0,26.148972160331347
11439,0.0,24.13299764081252
11506,0.0,25.658478186735177
11573,0.0,25.61101383649056
11639,0.0,26.263403673750425
11706,0.0,51.769358638315985
11773,,58.83673356799295
11839,,52.79910938045867
11905,166.48046875,45.77847821301782
11973,131.01004464285714,57.894291056510205
12039,,52.09512333704222
12106,116.99156746031747,52.123474379880115
12173,116.99156746031747,51.65600402517412
12245,135.00892857142856,54.376950837044326
12306,,48.624593625287176
12373,230.234375,31.826999033360423
12439,230.234375,44.92089577491379
12506,,42.54620574310027
12573,792.6953125,40.178260380304245
12639,,38.84965198200732
12706,332.7269345238095,47.603697013726176
12773,332.7269345238095,42.54282150450831
12839,,45.46616684638195
12905,329.19226190476195,37.82973994944048
12973,,27.737864449811937
13039,0.0,24.800069429571504
13106,0.0,22.32996110392154
13173,0.0,25.831987739686227
13239,0.0,23.22219294733919
13306,0.0,23.783979009481374
13373,0.0,24.28134794028789
13439,0.0,22.20108088040055
13506,0.0,22.7415784926368
13573,0.0,24.16640507338281
13639,0.0,23.72912002970107
13706,0.0,23.521825181113627
13772,0.0,23.72912002970107
13839,0.0,24.24881636631067
13905,0.0,24.06540180433955
13973,0.0,23.710678622717364
14039,0.0,36.7788058151159
14105,,52.92386783186204
14172,524.8763020833333,52.18965910341325
14239,,53.85999284138968
14306,,54.903111126464445
14373,246.970703125,53.85048302649916
14439,,54.39196856860307
14506,1578.90625,57.086520090800136
14573,1578.90625,55.760728571104295
14638,,54.61888526343973
14706,171.3578869047619,54.37022430264513
14772,,54.72449263797073
14839,401.94661458333337,55.69255662406347
14905,401.94661458333337,54.72497550198878
14972,491.8675595238095,55.92067892450005
15039,,54.53605735647006
15106,237.484375,55.75805351321285
15173,237.484375,62.38633133427601
15239,225.74479166666666,60.90022672812884
15306,235.64918154761904,63.36821828485458
15373,,65.88300509418008
15439,1336.09375,66.63397566984129
15506,1336.09375,66.9777178475315
