relative_time,PitchSensor,DecibelSource
0,125.82254464285714,50.81055519480878
44,125.82254464285714,39.73635773417407
76,,35.05963518018126
139,648.0013020833333,47.747212915294966
206,648.0013020833333,48.30325574627083
274,,40.71661123441788
339,72.64973958333334,57.29070790416547
406,86.14025297619048,57.52857096435495
478,86.14025297619048,59.59533631835066
539,87.38943452380951,48.09923157897646
606,,52.720969987707946
679,221.80338541666669,46.60153714148454
739,221.80338541666669,51.9761407848696
806,328.79427083333337,52.062671381466004
879,441.1328125,43.79287383990714
939,,58.020406196563314
1006,264.91796875,57.6259604743806
1079,264.91796875,56.400409563332666
1139,,48.711524470683926
1206,172.171875,47.39065767757061
1279,,50.68211844399451
1339,220.25390625,40.84576277934331
1406,220.25390625,47.11444462763858
1477,,55.46875659391229
1539,2601.25,40.86644520610805
1606,,53.40899983858713
1677,190.06365740740742,59.602975960309685
1739,190.06365740740742,46.086757644809026
1806,234.95349702380952,61.33107593122753
1877,150.08556547619048,48.660982173210826
1939,153.0592757936508,55.90082437161228
2006,153.0592757936508,55.67888214647505
2078,147.44481646825395,43.523947879741094
2139,101.20535714285714,42.00001865406602
2206,,57.692894242501495
2276,174.22767857142856,55.95703399210021
2339,174.22767857142856,39.778150260831865
2406,,33.27971623623011
2477,370.59375,40.69483093934611
2539,,44.486290364309184
2606,,48.53144346172607
2679,2237.03125,48.9984238069122
2739,,51.54195657426271
2806,302.5982142857143,45.42862757258638
2877,,44.89522560757887
2939,,42.86074553875574
3006,2276.25,42.43856232806506
3077,2287.03125,40.487136380809694
3139,,38.04412059137714
3206,,34.10608542568368
3279,124.025390625,58.302113036678016
3339,,58.25452732907066
3406,106.2799045138889,58.15731118832018
3478,108.534375,55.24566171250739
3539,108.534375,56.59436025059143
3606,107.3046875,57.67495744801218
3679,,56.89402102529542
3739,108.61561355311356,56.46746712800757
3806,108.61561355311356,55.30766857073691
3877,109.38932291666667,56.05507597814113
3939,,55.928382470054615
4006,109.0125248015873,53.66734790101451
4079,109.14453125,54.57974193418476
4139,109.14453125,50.64495426792728
4206,110.22569444444444,49.821128676392604
4279,130.94417162698412,65.53071059364815
4339,,60.623901754830534
4406,99.09583333333333,49.71948113409703
4477,99.09583333333333,42.079842467661564
4539,,40.5656185185946
4606,1004.0625,39.5698436774276
4678,,41.257414391287156
4739,,47.237839369653294
4806,2274.6875,42.901904839703036
4877,2236.09375,45.650327521560754
4947,,59.52492158007449
5006,447.96875,53.51065428387491
5076,447.96875,48.91710249082703
5139,,53.59634408659499
5206,413.359375,43.656751404559174
5277,501.625,39.33335410077652
5339,501.625,39.36111431674854
5406,,47.556385961761194
5478,316.8125,48.43170464519898
5539,,49.669157300763366
5606,300.52083333333337,39.89004615698536
5677,300.52083333333337,43.332255362617154
5739,,53.10347012941393
5806,375.0,42.63043983313166
5878,370.3125,46.62965488085128
5939,370.3125,45.24123385238168
6006,,56.90397227006009
6077,140.31875,59.06336119457555
6139,152.21540178571428,60.336396426868305
