relative_time,PitchSensor,DecibelSource
0,,35.05014240084107
26,,47.35958002142925
85,580.37890625,48.97533625459044
152,410.2430555555556,39.770373352246814
218,410.2430555555556,37.37510690673476
285,352.3716517857143,36.86099771995916
352,,31.889284837608535
418,0.0,30.224283711854866
485,0.0,30.285712526925373
552,0.0,27.528164311882716
618,0.0,30.322157032979817
685,0.0,30.453229787866576
752,0.0,31.975562131535366
818,,50.298665097049515
885,,51.86244164024802
952,712.66796875,48.32342827180075
1018,,47.0587226130375
1085,155.2578125,60.90081265097205
1152,155.2578125,63.38212582717777
1219,152.06876240079364,59.25272373917397
1285,139.99488467261904,44.15323982699692
1352,141.45833333333331,38.51319512648745
1418,,41.3786028215286
1485,,41.9228861256812
1552,412.296875,34.06540180433955
1618,412.42578125,39.42404940856107
1685,482.578125,39.042285163400784
1752,482.578125,39.67781908075799
1818,280.7109375,37.9049627696711
1885,299.6875,49.0714253100314
1952,,40.13553430541676
2018,579.1964285714286,46.05272715323677
2085,579.1964285714286,48.68732581238934
2152,417.34375,44.506493371971345
2218,385.0,42.23158342460344
2285,284.84375,54.668394570001475
2352,284.84375,61.31321548935267
2418,,59.340007474870646
2485,172.52232142857144,54.039796768591984
2552,,45.782264914599374
2618,269.2578125,37.55341183811548
2685,269.2578125,40.312468362326754
2752,,31.652443261253108
2818,2118.59375,29.614210940664485
2885,0.0,30.824263008607716
2952,0.0,30.916669575956846
3018,0.0,31.953460583484198
3085,,44.060459958453
3152,2312.96875,49.99522013128904
3218,3085.15625,48.36786020089514
3285,3085.15625,38.71923031882373
3351,,43.83689725437604
3418,435.5915178571429,48.40319423735426
3485,476.9453125,51.64022547415057
3552,312.8694196428571,51.187209421222875
3618,312.8694196428571,49.99934850941413
3685,,42.100508498751374
3752,2425.15625,37.019994748896366
3818,2489.6875,30.2201573981772
3885,2489.6875,33.21184027302314
3952,,33.39650157613684
4018,3829.21875,33.71806458507416
4085,,30.90610707828407
4152,2099.84375,44.20928930098001
4218,2099.84375,42.120543648011626
4285,2206.5625,32.555137128195334
4352,,45.0317760941806
4418,446.1953125,41.75105740887016
4485,446.1953125,35.796692935547206
4552,,55.979703712357356
4618,253.01953125,48.585793016418194
4685,221.72309027777777,54.006260481321256
4752,,48.27459741647404
4818,,48.310054426635176
4885,749.70703125,47.66137607586724
4988,,55.008879766774115
5018,202.47084927721087,59.91486574239885
5085,210.13499813988093,49.813020376061246
5152,210.13499813988093,47.37280129117592
5218,242.92708333333331,43.88403183552636
5285,213.86414930555554,42.64935821782686
5352,212.29427083333331,47.343597135346954
5418,212.29427083333331,50.081017245156005
5485,,50.496327309398445
5552,2764.0625,45.80240508265376
5618,,38.36134149465374
5685,384.84375,32.789821168654434
5752,384.84375,38.59678576628448
5818,,45.41466911881834
5885,316.9122023809524,49.75395041282531
5952,311.9373511904762,52.63860849512402
6018,311.9373511904762,46.09178055294184
6085,337.9213169642857,52.55602925731516
6152,377.5911458333333,39.611837098124354
6218,409.21875,36.414741105040996
